seq,in_size_b,out_size_b,recv_timestamp,process_time,send_timestamp
3056.0,124.0,74.0,1602836270.6521108,0.00061798095703125,1602836270.6527288
3057.0,124.0,74.0,1602836270.6648338,0.0006155967712402344,1602836270.6654494
3058.0,124.0,74.0,1602836270.6773646,0.0006346702575683594,1602836270.6779993
3059.0,124.0,74.0,1602836270.6880696,0.0002384185791015625,1602836270.688308
3060.0,124.0,74.0,1602836270.6997914,0.0003523826599121094,1602836270.7001438
3061.0,124.0,74.0,1602836270.711949,0.0004627704620361328,1602836270.7124119
3062.0,124.0,74.0,1602836270.7247941,0.0005891323089599609,1602836270.7253833
3063.0,124.0,74.0,1602836270.7376022,0.0006127357482910156,1602836270.738215
3064.0,124.0,74.0,1602836270.750357,0.0005910396575927734,1602836270.750948
3065.0,124.0,74.0,1602836270.7628741,0.0005931854248046875,1602836270.7634673
3066.0,124.0,74.0,1602836270.77569,0.0005900859832763672,1602836270.7762802
3067.0,124.0,74.0,1602836270.788487,0.0005867481231689453,1602836270.7890737
3068.0,124.0,74.0,1602836270.8018184,0.0005888938903808594,1602836270.8024073
3069.0,124.0,74.0,1602836270.8145065,0.0006160736083984375,1602836270.8151226
3070.0,124.0,74.0,1602836270.8271906,0.0005910396575927734,1602836270.8277817
3071.0,124.0,74.0,1602836270.839594,0.0005896091461181641,1602836270.8401835
3072.0,124.0,74.0,1602836270.8523986,0.0005884170532226562,1602836270.852987
3073.0,124.0,74.0,1602836270.865179,0.0005941390991210938,1602836270.8657732
3074.0,124.0,74.0,1602836270.877922,0.0006299018859863281,1602836270.878552
3075.0,124.0,74.0,1602836270.8905878,0.0005900859832763672,1602836270.891178
3076.0,124.0,74.0,1602836270.9029849,0.0006623268127441406,1602836270.9036472
3077.0,124.0,74.0,1602836270.9153924,0.0006666183471679688,1602836270.916059
3078.0,124.0,74.0,1602836270.9281883,0.0006654262542724609,1602836270.9288538
3079.0,124.0,74.0,1602836270.9409032,0.0006096363067626953,1602836270.9415128
3080.0,124.0,74.0,1602836270.9533253,0.0006654262542724609,1602836270.9539907
3081.0,124.0,74.0,1602836270.9658632,0.0006678104400634766,1602836270.966531
3082.0,124.0,74.0,1602836270.9786232,0.0006604194641113281,1602836270.9792836
3083.0,124.0,74.0,1602836270.9913955,0.0006520748138427734,1602836270.9920475
3084.0,124.0,74.0,1602836271.004065,0.0006861686706542969,1602836271.0047512
3085.0,124.0,74.0,1602836271.016574,0.0006625652313232422,1602836271.0172365
3086.0,124.0,74.0,1602836271.0291853,0.0006589889526367188,1602836271.0298443
3087.0,124.0,74.0,1602836271.041965,0.0006632804870605469,1602836271.0426283
3088.0,124.0,74.0,1602836271.0547295,0.0006618499755859375,1602836271.0553913
3089.0,124.0,74.0,1602836271.067395,0.000690460205078125,1602836271.0680854
3090.0,124.0,74.0,1602836271.0799391,0.0006632804870605469,1602836271.0806024
3091.0,124.0,74.0,1602836271.0930188,0.0006628036499023438,1602836271.0936816
3092.0,124.0,74.0,1602836271.1057377,0.0006701946258544922,1602836271.1064079
3093.0,124.0,74.0,1602836271.1185298,0.0006606578826904297,1602836271.1191905
3094.0,124.0,74.0,1602836271.1312778,0.0006926059722900391,1602836271.1319704
3095.0,124.0,74.0,1602836271.143969,0.0006842613220214844,1602836271.1446533
3096.0,124.0,74.0,1602836271.1565309,0.0006625652313232422,1602836271.1571934
3097.0,124.0,74.0,1602836271.1692271,0.0006666183471679688,1602836271.1698937
3098.0,124.0,74.0,1602836271.1820438,0.00066375732421875,1602836271.1827075
3099.0,124.0,74.0,1602836271.194814,0.0006606578826904297,1602836271.1954746
3100.0,124.0,74.0,1602836271.2075422,0.0007023811340332031,1602836271.2082446
3101.0,124.0,74.0,1602836271.2201936,0.0006639957427978516,1602836271.2208576
3102.0,124.0,74.0,1602836271.2329001,0.0006611347198486328,1602836271.2335613
3103.0,124.0,74.0,1602836271.2456985,0.0006654262542724609,1602836271.2463639
3104.0,124.0,74.0,1602836271.2584841,0.0006682872772216797,1602836271.2591524
3105.0,124.0,74.0,1602836271.27128,0.0006968975067138672,1602836271.271977
3106.0,124.0,74.0,1602836271.2839737,0.0006268024444580078,1602836271.2846005
3107.0,124.0,74.0,1602836271.2963831,0.0006096363067626953,1602836271.2969928
3108.0,124.0,74.0,1602836271.309173,0.0006279945373535156,1602836271.309801
3109.0,124.0,74.0,1602836271.321959,0.0006175041198730469,1602836271.3225765
3110.0,124.0,74.0,1602836271.3347604,0.0006120204925537109,1602836271.3353724
3111.0,124.0,74.0,1602836271.3474717,0.0006308555603027344,1602836271.3481026
3112.0,124.0,74.0,1602836271.3601656,0.0005869865417480469,1602836271.3607526
3113.0,124.0,74.0,1602836271.3727076,0.0005850791931152344,1602836271.3732927
3114.0,124.0,74.0,1602836271.3860278,0.0005908012390136719,1602836271.3866186
3115.0,124.0,74.0,1602836271.3987687,0.0005877017974853516,1602836271.3993564
3116.0,124.0,74.0,1602836271.4115255,0.00058746337890625,1602836271.412113
3117.0,124.0,74.0,1602836271.4242585,0.0006139278411865234,1602836271.4248724
3118.0,124.0,74.0,1602836271.4368358,0.0005829334259033203,1602836271.4374187
3119.0,124.0,74.0,1602836271.4493716,0.0005877017974853516,1602836271.4499593
3120.0,124.0,74.0,1602836271.462163,0.0005850791931152344,1602836271.462748
3121.0,124.0,74.0,1602836271.4749374,0.0005893707275390625,1602836271.4755268
3122.0,124.0,74.0,1602836271.4876897,0.0006947517395019531,1602836271.4883845
3123.0,124.0,74.0,1602836271.5002365,0.0006694793701171875,1602836271.500906
3124.0,124.0,74.0,1602836271.5128057,0.0006659030914306641,1602836271.5134716
3125.0,124.0,74.0,1602836271.52558,0.0006740093231201172,1602836271.526254
3126.0,124.0,74.0,1602836271.5381203,0.0006649494171142578,1602836271.5387852
3127.0,124.0,74.0,1602836271.5508423,0.0006511211395263672,1602836271.5514934
3128.0,124.0,74.0,1602836271.5634165,0.0006649494171142578,1602836271.5640814
3129.0,124.0,74.0,1602836271.575948,0.0006682872772216797,1602836271.5766163
3130.0,124.0,74.0,1602836271.588758,0.0006659030914306641,1602836271.589424
3131.0,124.0,74.0,1602836271.601521,0.0006661415100097656,1602836271.6021872
3132.0,124.0,74.0,1602836271.614227,0.0006103515625,1602836271.6148374
3133.0,124.0,74.0,1602836271.6268024,0.0006151199340820312,1602836271.6274176
3134.0,124.0,74.0,1602836271.639331,0.0006699562072753906,1602836271.640001
3135.0,124.0,74.0,1602836271.6521418,0.0006635189056396484,1602836271.6528053
3136.0,124.0,74.0,1602836271.6649132,0.0006654262542724609,1602836271.6655786
3137.0,124.0,74.0,1602836271.6781461,0.0006604194641113281,1602836271.6788065
3138.0,124.0,74.0,1602836271.6908154,0.0006837844848632812,1602836271.6914992
3139.0,124.0,74.0,1602836271.7034001,0.0006687641143798828,1602836271.704069
3140.0,124.0,74.0,1602836271.7158637,0.0006656646728515625,1602836271.7165294
3141.0,124.0,74.0,1602836271.728675,0.0006878376007080078,1602836271.7293627
3142.0,124.0,74.0,1602836271.7414272,0.0006537437438964844,1602836271.742081
3143.0,124.0,74.0,1602836271.7541296,0.0006921291351318359,1602836271.7548218
3144.0,124.0,74.0,1602836271.7666945,0.0006682872772216797,1602836271.7673628
3145.0,124.0,74.0,1602836271.7792034,0.0006639957427978516,1602836271.7798674
3146.0,124.0,74.0,1602836271.7918904,0.0006661415100097656,1602836271.7925565
3147.0,124.0,74.0,1602836271.804666,0.0006670951843261719,1602836271.8053331
3148.0,124.0,74.0,1602836271.817326,0.0006878376007080078,1602836271.818014
3149.0,124.0,74.0,1602836271.8298604,0.0006668567657470703,1602836271.8305273
3150.0,124.0,74.0,1602836271.8425524,0.0006706714630126953,1602836271.843223
3151.0,124.0,74.0,1602836271.8553295,0.0006155967712402344,1602836271.855945
3152.0,124.0,74.0,1602836271.868094,0.0006127357482910156,1602836271.8687067
3153.0,124.0,74.0,1602836271.8806844,0.0006434917449951172,1602836271.8813279
3154.0,124.0,74.0,1602836271.893265,0.0006208419799804688,1602836271.8938859
3155.0,124.0,74.0,1602836271.905865,0.0006237030029296875,1602836271.9064887
3156.0,124.0,74.0,1602836271.9186647,0.0006210803985595703,1602836271.9192858
3157.0,124.0,74.0,1602836271.931428,0.000614166259765625,1602836271.9320421
3158.0,124.0,74.0,1602836271.944146,0.0006113052368164062,1602836271.9447572
3159.0,124.0,74.0,1602836271.9568176,0.0005881786346435547,1602836271.9574058
3160.0,124.0,74.0,1602836271.9698703,0.0005869865417480469,1602836271.9704573
3161.0,124.0,74.0,1602836271.9825492,0.0005919933319091797,1602836271.9831412
3162.0,124.0,74.0,1602836271.9952776,0.0005891323089599609,1602836271.9958668
3163.0,124.0,74.0,1602836272.0080602,0.0005877017974853516,1602836272.008648
3164.0,124.0,74.0,1602836272.0207243,0.0006129741668701172,1602836272.0213373
3165.0,124.0,74.0,1602836272.0331964,0.0005922317504882812,1602836272.0337887
3166.0,124.0,74.0,1602836272.045879,0.0005953311920166016,1602836272.0464742
3167.0,124.0,74.0,1602836272.058707,0.0005946159362792969,1602836272.0593016
3168.0,124.0,74.0,1602836272.0714428,0.0005815029144287109,1602836272.0720243
3169.0,124.0,74.0,1602836272.0842276,0.0006229877471923828,1602836272.0848505
3170.0,124.0,74.0,1602836272.0966427,0.0006711483001708984,1602836272.097314
3171.0,124.0,74.0,1602836272.1092029,0.0006656646728515625,1602836272.1098685
3172.0,124.0,74.0,1602836272.1219814,0.0006649494171142578,1602836272.1226463
3173.0,124.0,74.0,1602836272.134774,0.0006654262542724609,1602836272.1354394
3174.0,124.0,74.0,1602836272.147479,0.0006651878356933594,1602836272.1481442
3175.0,124.0,74.0,1602836272.1599007,0.00066375732421875,1602836272.1605644
3176.0,124.0,74.0,1602836272.1725297,0.0006682872772216797,1602836272.173198
3177.0,124.0,74.0,1602836272.1853223,0.0006663799285888672,1602836272.1859887
3178.0,124.0,74.0,1602836272.1965137,0.0001823902130126953,1602836272.196696
3179.0,124.0,74.0,1602836272.2078424,0.00036835670471191406,1602836272.2082107
3180.0,124.0,74.0,1602836272.2195609,0.0003609657287597656,1602836272.2199218
3181.0,124.0,74.0,1602836272.2317796,0.0005338191986083984,1602836272.2323134
3182.0,124.0,74.0,1602836272.2445638,0.0006949901580810547,1602836272.2452588
3183.0,124.0,74.0,1602836272.2577515,0.0007278919219970703,1602836272.2584794
3184.0,124.0,74.0,1602836272.2703688,0.0006630420684814453,1602836272.2710319
3185.0,124.0,74.0,1602836272.2829387,0.0006639957427978516,1602836272.2836027
3186.0,124.0,74.0,1602836272.2957036,0.000621795654296875,1602836272.2963254
3187.0,124.0,74.0,1602836272.3085382,0.0006153583526611328,1602836272.3091536
3188.0,124.0,74.0,1602836272.3212805,0.0006902217864990234,1602836272.3219707
3189.0,124.0,74.0,1602836272.333577,0.0006663799285888672,1602836272.3342433
3190.0,124.0,74.0,1602836272.3460188,0.0006654262542724609,1602836272.3466842
3191.0,124.0,74.0,1602836272.3588169,0.0006668567657470703,1602836272.3594837
3192.0,124.0,74.0,1602836272.371586,0.0006649494171142578,1602836272.372251
3193.0,124.0,74.0,1602836272.384295,0.0006148815155029297,1602836272.3849099
3194.0,124.0,74.0,1602836272.3969612,0.0006620883941650391,1602836272.3976233
3195.0,124.0,74.0,1602836272.4095323,0.0006642341613769531,1602836272.4101965
3196.0,124.0,74.0,1602836272.422343,0.0006630420684814453,1602836272.423006
3197.0,124.0,74.0,1602836272.4351196,0.0006661415100097656,1602836272.4357858
3198.0,124.0,74.0,1602836272.4478273,0.000690460205078125,1602836272.4485178
3199.0,124.0,74.0,1602836272.4605086,0.0006728172302246094,1602836272.4611814
3200.0,124.0,74.0,1602836272.47309,0.0006630420684814453,1602836272.473753
3201.0,124.0,74.0,1602836272.4858623,0.0006651878356933594,1602836272.4865274
3202.0,124.0,74.0,1602836272.4986625,0.0006628036499023438,1602836272.4993253
3203.0,124.0,74.0,1602836272.5114174,0.0006642341613769531,1602836272.5120816
3204.0,124.0,74.0,1602836272.524126,0.0006947517395019531,1602836272.5248208
3205.0,124.0,74.0,1602836272.5368297,0.0006747245788574219,1602836272.5375044
3206.0,124.0,74.0,1602836272.5498729,0.0006632804870605469,1602836272.5505362
3207.0,124.0,74.0,1602836272.5625277,0.0006840229034423828,1602836272.5632117
3208.0,124.0,74.0,1602836272.5753663,0.0006666183471679688,1602836272.5760329
3209.0,124.0,74.0,1602836272.588153,0.0006642341613769531,1602836272.5888171
3210.0,124.0,74.0,1602836272.600937,0.0006155967712402344,1602836272.6015525
3211.0,124.0,74.0,1602836272.6136625,0.0006670951843261719,1602836272.6143296
3212.0,124.0,74.0,1602836272.6261473,0.0006692409515380859,1602836272.6268165
3213.0,124.0,74.0,1602836272.638953,0.0006642341613769531,1602836272.6396172
3214.0,124.0,74.0,1602836272.6517584,0.0006668567657470703,1602836272.6524253
3215.0,124.0,74.0,1602836272.664566,0.0006933212280273438,1602836272.6652594
3216.0,124.0,74.0,1602836272.6772494,0.0006654262542724609,1602836272.6779149
3217.0,124.0,74.0,1602836272.6898243,0.0006687641143798828,1602836272.690493
3218.0,124.0,74.0,1602836272.7025983,0.0006659030914306641,1602836272.7032642
3219.0,124.0,74.0,1602836272.7153807,0.000667572021484375,1602836272.7160482
3220.0,124.0,74.0,1602836272.7282045,0.0006117820739746094,1602836272.7288163
3221.0,124.0,74.0,1602836272.740981,0.0006124973297119141,1602836272.7415936
3222.0,124.0,74.0,1602836272.7537336,0.0006170272827148438,1602836272.7543507
3223.0,124.0,74.0,1602836272.7663867,0.0006213188171386719,1602836272.767008
3224.0,124.0,74.0,1602836272.7791944,0.0006155967712402344,1602836272.77981
3225.0,124.0,74.0,1602836272.7920027,0.0006203651428222656,1602836272.792623
3226.0,124.0,74.0,1602836272.8047748,0.0005886554718017578,1602836272.8053634
3227.0,124.0,74.0,1602836272.8175375,0.0007007122039794922,1602836272.8182383
3228.0,124.0,74.0,1602836272.8303406,0.0005884170532226562,1602836272.830929
3229.0,124.0,74.0,1602836272.8434772,0.0005862712860107422,1602836272.8440635
3230.0,124.0,74.0,1602836272.8558683,0.0005846023559570312,1602836272.856453
3231.0,124.0,74.0,1602836272.8686626,0.0005884170532226562,1602836272.869251
3232.0,124.0,74.0,1602836272.881428,0.0005910396575927734,1602836272.882019
3233.0,124.0,74.0,1602836272.8941643,0.0007033348083496094,1602836272.8948677
3234.0,124.0,74.0,1602836272.9067883,0.0005903244018554688,1602836272.9073787
3235.0,124.0,74.0,1602836272.9194183,0.0005903244018554688,1602836272.9200087
3236.0,124.0,74.0,1602836272.9322155,0.0005919933319091797,1602836272.9328074
3237.0,124.0,74.0,1602836272.945007,0.0005936622619628906,1602836272.9456007
3238.0,124.0,74.0,1602836272.9577727,0.0006139278411865234,1602836272.9583867
3239.0,124.0,74.0,1602836272.9704533,0.0005877017974853516,1602836272.971041
3240.0,124.0,74.0,1602836272.9830365,0.0006077289581298828,1602836272.9836442
3241.0,124.0,74.0,1602836272.9958303,0.0005908012390136719,1602836272.996421
3242.0,124.0,74.0,1602836273.008597,0.0005891323089599609,1602836273.009186
3243.0,124.0,74.0,1602836273.0213463,0.0005931854248046875,1602836273.0219395
3244.0,124.0,74.0,1602836273.034003,0.000591278076171875,1602836273.0345943
3245.0,124.0,74.0,1602836273.0464292,0.0005898475646972656,1602836273.047019
3246.0,124.0,74.0,1602836273.0592508,0.0005886554718017578,1602836273.0598395
3247.0,124.0,74.0,1602836273.0721056,0.0005903244018554688,1602836273.072696
3248.0,124.0,74.0,1602836273.0848768,0.0005965232849121094,1602836273.0854733
3249.0,124.0,74.0,1602836273.0975847,0.0006155967712402344,1602836273.0982003
3250.0,124.0,74.0,1602836273.1101682,0.0005917549133300781,1602836273.11076
3251.0,124.0,74.0,1602836273.1227155,0.00058746337890625,1602836273.123303
3252.0,124.0,74.0,1602836273.1360037,0.0005879402160644531,1602836273.1365917
3253.0,124.0,74.0,1602836273.148754,0.0005934238433837891,1602836273.1493473
3254.0,124.0,74.0,1602836273.161448,0.0005929470062255859,1602836273.162041
3255.0,124.0,74.0,1602836273.174078,0.0006206035614013672,1602836273.1746986
3256.0,124.0,74.0,1602836273.1865761,0.0005915164947509766,1602836273.1871676
3257.0,124.0,74.0,1602836273.1991568,0.0005934238433837891,1602836273.1997502
3258.0,124.0,74.0,1602836273.2118862,0.0005910396575927734,1602836273.2124772
3259.0,124.0,74.0,1602836273.2245653,0.0006167888641357422,1602836273.225182
3260.0,124.0,74.0,1602836273.2371566,0.0005953311920166016,1602836273.237752
3261.0,124.0,74.0,1602836273.2494252,0.0005919933319091797,1602836273.2500172
3262.0,124.0,74.0,1602836273.2621393,0.0005908012390136719,1602836273.2627301
3263.0,124.0,74.0,1602836273.274859,0.0005860328674316406,1602836273.275445
3264.0,124.0,74.0,1602836273.2875059,0.0007047653198242188,1602836273.2882106
3265.0,124.0,74.0,1602836273.3000102,0.0005927085876464844,1602836273.300603
3266.0,124.0,74.0,1602836273.3124776,0.0005893707275390625,1602836273.313067
3267.0,124.0,74.0,1602836273.3252032,0.0005934238433837891,1602836273.3257966
3268.0,124.0,74.0,1602836273.3379338,0.0006158351898193359,1602836273.3385496
3269.0,124.0,74.0,1602836273.3505816,0.0005936622619628906,1602836273.3511753
3270.0,124.0,74.0,1602836273.3630705,0.0005927085876464844,1602836273.3636632
3271.0,124.0,74.0,1602836273.375798,0.0005919933319091797,1602836273.37639
3272.0,124.0,74.0,1602836273.388492,0.0005900859832763672,1602836273.3890822
3273.0,124.0,74.0,1602836273.401141,0.0006358623504638672,1602836273.4017768
3274.0,124.0,74.0,1602836273.4137473,0.0005929470062255859,1602836273.4143403
3275.0,124.0,74.0,1602836273.42659,0.0005884170532226562,1602836273.4271784
3276.0,124.0,74.0,1602836273.4391506,0.0005888938903808594,1602836273.4397395
3277.0,124.0,74.0,1602836273.4518435,0.0005919933319091797,1602836273.4524355
3278.0,124.0,74.0,1602836273.4645002,0.0006113052368164062,1602836273.4651115
3279.0,124.0,74.0,1602836273.4771035,0.0005881786346435547,1602836273.4776917
3280.0,124.0,74.0,1602836273.489626,0.0005872249603271484,1602836273.4902132
3281.0,124.0,74.0,1602836273.5023377,0.0005900859832763672,1602836273.5029278
3282.0,124.0,74.0,1602836273.5150292,0.0005869865417480469,1602836273.5156162
3283.0,124.0,74.0,1602836273.5276947,0.0006899833679199219,1602836273.5283847
3284.0,124.0,74.0,1602836273.5402882,0.0006649494171142578,1602836273.5409532
3285.0,124.0,74.0,1602836273.5528164,0.0006647109985351562,1602836273.553481
3286.0,124.0,74.0,1602836273.5655334,0.0006692409515380859,1602836273.5662026
3287.0,124.0,74.0,1602836273.578272,0.0006666183471679688,1602836273.5789387
3288.0,124.0,74.0,1602836273.5909111,0.0006122589111328125,1602836273.5915234
3289.0,124.0,74.0,1602836273.603397,0.0006625652313232422,1602836273.6040595
3290.0,124.0,74.0,1602836273.615762,0.0006670951843261719,1602836273.616429
3291.0,124.0,74.0,1602836273.6284592,0.0006616115570068359,1602836273.6291208
3292.0,124.0,74.0,1602836273.6411254,0.0006954669952392578,1602836273.641821
3293.0,124.0,74.0,1602836273.653765,0.0006642341613769531,1602836273.6544292
3294.0,124.0,74.0,1602836273.666272,0.0006644725799560547,1602836273.6669364
3295.0,124.0,74.0,1602836273.6789749,0.0006268024444580078,1602836273.6796017
3296.0,124.0,74.0,1602836273.6916633,0.0006628036499023438,1602836273.692326
3297.0,124.0,74.0,1602836273.703452,0.0002570152282714844,1602836273.7037091
3298.0,124.0,74.0,1602836273.715018,0.0003464221954345703,1602836273.7153645
3299.0,124.0,74.0,1602836273.726788,0.0003612041473388672,1602836273.7271492
3300.0,124.0,74.0,1602836273.7393286,0.00067138671875,1602836273.74
3301.0,124.0,74.0,1602836273.7520719,0.0006725788116455078,1602836273.7527444
3302.0,124.0,74.0,1602836273.7647707,0.0006668567657470703,1602836273.7654376
3303.0,124.0,74.0,1602836273.7774458,0.0006937980651855469,1602836273.7781396
3304.0,124.0,74.0,1602836273.7900062,0.0006628036499023438,1602836273.790669
3305.0,124.0,74.0,1602836273.80251,0.0006186962127685547,1602836273.8031287
3306.0,124.0,74.0,1602836273.8152106,0.0006339550018310547,1602836273.8158445
3307.0,124.0,74.0,1602836273.827907,0.00064849853515625,1602836273.8285556
3308.0,124.0,74.0,1602836273.8405752,0.0006136894226074219,1602836273.841189
3309.0,124.0,74.0,1602836273.8529973,0.0006177425384521484,1602836273.853615
3310.0,124.0,74.0,1602836273.865739,0.0006165504455566406,1602836273.8663557
3311.0,124.0,74.0,1602836273.8784583,0.0005881786346435547,1602836273.8790464
3312.0,124.0,74.0,1602836273.891194,0.0006194114685058594,1602836273.8918135
3313.0,124.0,74.0,1602836273.9038286,0.0005867481231689453,1602836273.9044154
3314.0,124.0,74.0,1602836273.916215,0.0005991458892822266,1602836273.916814
3315.0,124.0,74.0,1602836273.9289343,0.0005886554718017578,1602836273.929523
3316.0,124.0,74.0,1602836273.9416692,0.0005903244018554688,1602836273.9422596
3317.0,124.0,74.0,1602836273.9543464,0.0006196498870849609,1602836273.954966
3318.0,124.0,74.0,1602836273.9668427,0.0006680488586425781,1602836273.9675107
3319.0,124.0,74.0,1602836273.9792027,0.0006616115570068359,1602836273.9798644
3320.0,124.0,74.0,1602836273.9919565,0.0006649494171142578,1602836273.9926214
3321.0,124.0,74.0,1602836274.0051582,0.0006647109985351562,1602836274.005823
3322.0,124.0,74.0,1602836274.0178406,0.0006868839263916016,1602836274.0185275
3323.0,124.0,74.0,1602836274.0303926,0.0006341934204101562,1602836274.0310268
3324.0,124.0,74.0,1602836274.0427654,0.0006697177886962891,1602836274.043435
3325.0,124.0,74.0,1602836274.0554683,0.0006647109985351562,1602836274.056133
3326.0,124.0,74.0,1602836274.0681894,0.0006682872772216797,1602836274.0688577
3327.0,124.0,74.0,1602836274.0808322,0.0006458759307861328,1602836274.081478
3328.0,124.0,74.0,1602836274.093157,0.0006167888641357422,1602836274.0937738
3329.0,124.0,74.0,1602836274.1058135,0.0006122589111328125,1602836274.1064258
3330.0,124.0,74.0,1602836274.1184733,0.0006184577941894531,1602836274.1190917
3331.0,124.0,74.0,1602836274.1311321,0.0006425380706787109,1602836274.1317747
3332.0,124.0,74.0,1602836274.1437385,0.0006184577941894531,1602836274.144357
3333.0,124.0,74.0,1602836274.156269,0.0005879402160644531,1602836274.156857
3334.0,124.0,74.0,1602836274.1689785,0.0005929470062255859,1602836274.1695714
3335.0,124.0,74.0,1602836274.18168,0.0005977153778076172,1602836274.1822777
3336.0,124.0,74.0,1602836274.1943443,0.0006248950958251953,1602836274.1949692
3337.0,124.0,74.0,1602836274.2068186,0.0006682872772216797,1602836274.2074869
3338.0,124.0,74.0,1602836274.2192516,0.0006690025329589844,1602836274.2199206
3339.0,124.0,74.0,1602836274.2319763,0.0006868839263916016,1602836274.2326632
3340.0,124.0,74.0,1602836274.244692,0.0006690025329589844,1602836274.245361
3341.0,124.0,74.0,1602836274.2572892,0.0006906986236572266,1602836274.2579799
3342.0,124.0,74.0,1602836274.2697484,0.0006704330444335938,1602836274.270419
3343.0,124.0,74.0,1602836274.2823892,0.0006656646728515625,1602836274.2830548
3344.0,124.0,74.0,1602836274.2955968,0.0006673336029052734,1602836274.2962642
3345.0,124.0,74.0,1602836274.3082333,0.0006680488586425781,1602836274.3089013
3346.0,124.0,74.0,1602836274.3208516,0.0006511211395263672,1602836274.3215027
3347.0,124.0,74.0,1602836274.333346,0.0006699562072753906,1602836274.3340158
3348.0,124.0,74.0,1602836274.3457985,0.0006704330444335938,1602836274.346469
3349.0,124.0,74.0,1602836274.3584971,0.0006687641143798828,1602836274.359166
3350.0,124.0,74.0,1602836274.371131,0.0005099773406982422,1602836274.371641
3351.0,124.0,74.0,1602836274.3837414,0.0006701946258544922,1602836274.3844116
3352.0,124.0,74.0,1602836274.3961885,0.0006704330444335938,1602836274.396859
3353.0,124.0,74.0,1602836274.4089272,0.0006656646728515625,1602836274.4095929
3354.0,124.0,74.0,1602836274.421633,0.0006656646728515625,1602836274.4222987
3355.0,124.0,74.0,1602836274.4341366,0.0006775856018066406,1602836274.4348142
3356.0,124.0,74.0,1602836274.4466226,0.0006694793701171875,1602836274.447292
3357.0,124.0,74.0,1602836274.4591284,0.0006635189056396484,1602836274.459792
3358.0,124.0,74.0,1602836274.4718328,0.0006721019744873047,1602836274.4725049
3359.0,124.0,74.0,1602836274.4844558,0.0006878376007080078,1602836274.4851437
3360.0,124.0,74.0,1602836274.497062,0.0006661415100097656,1602836274.497728
3361.0,124.0,74.0,1602836274.509541,0.0006678104400634766,1602836274.5102088
3362.0,124.0,74.0,1602836274.522229,0.0006685256958007812,1602836274.5228975
3363.0,124.0,74.0,1602836274.534923,0.0006670951843261719,1602836274.5355902
3364.0,124.0,74.0,1602836274.5475376,0.0006201267242431641,1602836274.5481577
3365.0,124.0,74.0,1602836274.5600226,0.0006642341613769531,1602836274.5606868
3366.0,124.0,74.0,1602836274.5723615,0.0006680488586425781,1602836274.5730295
3367.0,124.0,74.0,1602836274.5855575,0.0006628036499023438,1602836274.5862203
3368.0,124.0,74.0,1602836274.598204,0.0006737709045410156,1602836274.5988777
3369.0,124.0,74.0,1602836274.6108162,0.0006899833679199219,1602836274.6115062
3370.0,124.0,74.0,1602836274.6232984,0.0006701946258544922,1602836274.6239686
3371.0,124.0,74.0,1602836274.6355844,0.0006673336029052734,1602836274.6362517
3372.0,124.0,74.0,1602836274.6482842,0.0006318092346191406,1602836274.648916
3373.0,124.0,74.0,1602836274.6609197,0.0006194114685058594,1602836274.661539
3374.0,124.0,74.0,1602836274.6734004,0.0006227493286132812,1602836274.6740232
3375.0,124.0,74.0,1602836274.685746,0.000621795654296875,1602836274.6863678
3376.0,124.0,74.0,1602836274.6984673,0.0006158351898193359,1602836274.699083
3377.0,124.0,74.0,1602836274.7111168,0.0006418228149414062,1602836274.7117586
3378.0,124.0,74.0,1602836274.723718,0.0006234645843505859,1602836274.7243414
3379.0,124.0,74.0,1602836274.7360947,0.0005922317504882812,1602836274.736687
3380.0,124.0,74.0,1602836274.748784,0.0005986690521240234,1602836274.7493827
3381.0,124.0,74.0,1602836274.7614539,0.0005927085876464844,1602836274.7620466
3382.0,124.0,74.0,1602836274.7740896,0.0006201267242431641,1602836274.7747097
3383.0,124.0,74.0,1602836274.7865796,0.0005841255187988281,1602836274.7871637
3384.0,124.0,74.0,1602836274.7991245,0.0005977153778076172,1602836274.7997222
3385.0,124.0,74.0,1602836274.8118439,0.0005929470062255859,1602836274.8124368
3386.0,124.0,74.0,1602836274.824475,0.00061798095703125,1602836274.825093
3387.0,124.0,74.0,1602836274.8370621,0.0005922317504882812,1602836274.8376544
3388.0,124.0,74.0,1602836274.8495517,0.0005905628204345703,1602836274.8501422
3389.0,124.0,74.0,1602836274.8622785,0.0005881786346435547,1602836274.8628666
3390.0,124.0,74.0,1602836274.8755233,0.0005905628204345703,1602836274.876114
3391.0,124.0,74.0,1602836274.888209,0.0005905628204345703,1602836274.8887997
3392.0,124.0,74.0,1602836274.9005587,0.000640869140625,1602836274.9011996
3393.0,124.0,74.0,1602836274.912879,0.0006718635559082031,1602836274.9135509
3394.0,124.0,74.0,1602836274.925575,0.000667572021484375,1602836274.9262426
3395.0,124.0,74.0,1602836274.9382758,0.0006701946258544922,1602836274.938946
3396.0,124.0,74.0,1602836274.950882,0.0006237030029296875,1602836274.9515057
3397.0,124.0,74.0,1602836274.963235,0.0006690025329589844,1602836274.963904
3398.0,124.0,74.0,1602836274.9757822,0.0006678104400634766,1602836274.97645
3399.0,124.0,74.0,1602836274.9884937,0.0006728172302246094,1602836274.9891665
3400.0,124.0,74.0,1602836275.0008507,0.0006535053253173828,1602836275.0015042
