timestamp,sens_position_raw,sens_position_proc,sens_speed_raw,sens_speed_proc,sens_angle_raw,sens_angle_proc,sens_ang_vel_raw,sens_ang_vel_proc,act_force_raw,act_force_proc
1603319506.9948556,-0.8822206046911012,,-1.9749428456310651,,-5.577226770075692,,-1.7627222755377465,,,
1603319507.0108125,-0.8853805132441109,-0.8853805132441109,-1.9754202213379184,-1.9754202213379184,-5.580047125716552,-5.580047125716552,-1.7467166489545143,-1.7467166489545143,,
1603319507.0268574,-0.8883436435761178,,-1.975857106719911,,-5.5826672006899845,,-1.7317435333088955,,,
1603319507.0437744,-0.8915050149468697,-0.8915050149468697,-1.9763125803008457,-1.9763125803008457,-5.585437990343278,-5.585437990343278,-1.715818474144949,-1.715818474144949,,
1603319507.0587637,-0.8946671150753511,,-1.9767572980551977,,-5.58818329990191,,-1.6999329540256791,,,
1603319507.0737293,-0.8976322510224339,-0.8976322510224339,-1.9771641184730535,-1.9771641184730535,-5.5907331993329485,-5.5907331993329485,-1.68507395576431,-1.68507395576431,,
1603319507.0896816,-0.9007957136119908,,-1.9775882643292961,,-5.593429317662172,,-1.6692701501125258,,,
1603319507.1056273,-0.9039598548349177,-0.9039598548349177,-1.9780023950255352,-1.9780023950255352,-5.596100149902352,-5.596100149902352,-1.6535055303686423,-1.6535055303686423,,
1603319507.1217003,-0.906926858427456,,-1.9783812203589224,,-5.598580408197905,,-1.6387595750964399,,,
1603319507.137522,-0.9100922683800303,-0.9100922683800303,-1.9787761967300819,-1.9787761967300819,-5.6012024235180595,-5.6012024235180595,-1.6230758147229603,-1.6230758147229603,,
1603319507.1534991,-0.9130604326751255,,-1.9791376499910012,,-5.603637037240144,,-1.6084037899541255,,,
1603319507.1694574,-0.9162270529151111,-0.9162270529151111,-1.9795145162191543,-1.9795145162191543,-5.6062104833040705,-5.6062104833040705,-1.592798486132512,-1.592798486132512,,
1603319507.1844275,-0.9193942761410617,,-1.9798825282655999,,-5.608758960881882,,-1.5772317140055014,,,
1603319507.2003858,-0.9223640999334601,-0.9223640999334601,-1.9802191770042266,-1.9802191770042266,-5.611124808452891,-5.611124808452891,-1.5626706709408822,-1.5626706709408822,,
1603319507.2163315,-0.9255324506166669,,-1.9805702395966223,,-5.613625081526396,,-1.5471831852443556,,,
1603319507.2312932,-0.9287013630000215,-0.9287013630000215,-1.9809130965331763,-1.9809130965331763,-5.616100574622787,-5.616100574622787,-1.5317337763753442,-1.5317337763753442,,
1603319507.2469175,-0.9316727326448212,,-1.9812267591431212,,-5.61839817528735,,-1.5172823733829652,,,
1603319507.2634397,-0.9348426954594502,-0.9348426954594502,-1.981553907397534,-1.981553907397534,-5.620825827084762,-5.620825827084762,-1.5019112078241141,-1.5019112078241141,,
1603319507.2790384,-0.9378150263205465,,-1.9818533672480994,,-5.623078693896499,,-1.4875313445921283,,,
1603319507.294033,-0.9409859917081435,-0.9409859917081435,-1.9821657266372272,-1.9821657266372272,-5.6254587440478465,-5.6254587440478465,-1.4722360185176127,-1.4722360185176127,,
1603319507.3099904,-0.944157456870763,,-1.9824708938040048,,-5.627814321677475,,-1.456977946761618,,,
1603319507.3260405,-0.9471311632114691,-0.9471311632114691,-1.9827501473013864,-1.9827501473013864,-5.629999788597617,-5.629999788597617,-1.4427052067718769,-1.4427052067718769,,
1603319507.3409076,-0.9503035634471513,,-1.9830415255516276,,-5.632308116928452,,-1.4275234911909103,,,
1603319507.3568652,-0.9534764298880338,-0.9534764298880338,-1.9833262730412182,-1.9833262730412182,-5.634592154514357,-5.634592154514357,-1.4123784722059367,-1.4123784722059367,,
1603319507.3728225,-0.9564514192975957,,-1.9835869011739375,,-5.6367107222226664,,-1.3982112430025198,,,
1603319507.3887799,-0.959625158339474,-0.959625158339474,-1.9838589339017167,-1.9838589339017167,-5.638947860211471,-5.638947860211471,-1.3831413475276235,-1.3831413475276235,,
1603319507.404737,-0.9626009467403266,,-1.9841081091051551,,-5.641022572232762,,-1.36904278768848,,,
1603319507.4206946,-0.9689500926894631,-0.9689500926894631,-1.9846353539187545,-1.9846353539187545,-5.645403509153365,-5.645403509153365,-1.3391676181866967,-1.3391676181866967,,
1603319507.4366517,-0.9719270457203412,,-1.9848701620918936,,-5.647412260580645,,-1.3251479223942717,,,
1603319507.452609,-0.9751028379796882,-0.9751028379796882,-1.9851134002776556,-1.9851134002776556,-5.649532497256476,-5.649532497256476,-1.3102597605372122,-1.3102597605372122,,
1603319507.4692035,-0.9782790194201325,,-1.9853514924608024,,-5.651628912873336,,-1.295406865698339,,,
1603319507.4843974,-0.9812570466588237,-0.9812570466588237,-1.9855695859088576,-1.9855695859088576,-5.653572023171884,-5.653572023171884,-1.281512015586115,-1.281512015586115,,
1603319507.5005405,-0.9844339579962779,,-1.9857974946290522,,-5.6556224423968215,,-1.2667305653253766,,,
1603319507.5155418,-0.9874126542382214,-0.9874126542382214,-1.9860064976996288,-1.9860064976996288,-5.65752253824481,-5.65752253824481,-1.2529010544004113,-1.2529010544004113,,
1603319507.531499,-0.9905902646345408,,-1.9862249604345306,,-5.6595271799318505,,-1.2381886951757533,,,
1603319507.546459,-0.993768224571236,-0.993768224571236,-1.9864388959090125,-1.9864388959090125,-5.661508281844132,-5.661508281844132,-1.2235102358925285,-1.2235102358925285,,
1603319507.5624163,-0.9967478829150995,,-1.986635065429218,,-5.663343547197971,,-1.209777984330934,,,
1603319507.578374,-0.9999264990197863,-0.9999264990197863,-1.9868402637338265,-1.9868402637338265,-5.665279191972901,-5.665279191972901,-1.19516853656683,-1.19516853656683,,
1603319507.594331,-1.0031054434417603,,-1.9870413396945312,,-5.667191461631408,,-1.1805922323491853,,,
1603319507.6102884,-1.0060860054513021,-1.0060860054513021,-1.9872258304490666,-1.9872258304490666,-5.668962349979932,-5.668962349979932,-1.1669551039018367,-1.1669551039018367,,
1603319507.626246,-1.0092655667800206,,-1.9874189450525883,,-5.6708294781461746,,-1.152446214482383,,,
1603319507.6412058,-1.0122466951975995,-1.0122466951975995,-1.9875963390616567,-1.9875963390616567,-5.672558147467898,-5.672558147467898,-1.1388706231548025,-1.1388706231548025,,
1603319507.657164,-1.0154268493400982,,-1.9877820890560034,,-5.674380340464945,,-1.1244267130730454,,,
1603319507.6736016,-1.0186073006825878,-1.0186073006825878,-1.9879643447069408,-1.9879643447069408,-5.676179423205862,-5.676179423205862,-1.1100146372237945,-1.1100146372237945,,
1603319507.6892765,-1.0215892471996482,,-1.9881317660764153,,-5.677844445161697,,-1.0965303340008778,,,
1603319507.7049122,-1.0247702580253704,-1.0247702580253704,-1.9883072385327822,-1.9883072385327822,-5.679598893696099,-5.679598893696099,-1.0821828839496728,-1.0821828839496728,,
1603319507.7206087,-1.0279515496070228,,-1.9884795529331913,,-5.681330386310418,,-1.067866420004841,,,
1603319507.7346327,-1.0309342689364227,-1.0309342689364227,-1.9886379697645167,-1.9886379697645167,-5.682932185940426,-5.682932185940426,-1.0544710264849257,-1.0544710264849257,,
1603319507.7505898,-1.034116089688046,,-1.9888041464282107,,-5.6846193395828015,,-1.040217424314113,,,
1603319507.76555,-1.0370992959076881,-1.0370992959076881,-1.988957132146263,-1.988957132146263,-5.686179665719273,-5.686179665719273,-1.026879341131235,-1.026879341131235,,
1603319507.7815068,-1.0402816273191222,,-1.9891176774484376,,-5.6878226726650825,,-1.0126861536732412,,,
1603319507.7974646,-1.0434642156030398,-1.0434642156030398,-1.9892755854792799,-1.9892755854792799,-5.689442970510959,-5.689442970510959,-0.9985224977907599,-0.9985224977907599,,
1603319507.8124244,-1.0464481289812588,,-1.9894209738494097,,-5.690940754257645,,-0.9852690963149416,,,
1603319507.8283818,-1.0496312025394179,-1.0496312025394179,-1.989573716822439,-1.989573716822439,-5.692517184811749,-5.692517184811749,-0.9711652462667582,-0.9711652462667582,,
1603319507.8433745,-1.0528145204863337,,-1.9897240968604566,,-5.694071049205776,,-0.9570899947871764,,,
1603319507.8593373,-1.0557991066316244,-1.0557991066316244,-1.9898626875836523,-1.9898626875836523,-5.695506684197956,-5.695506684197956,-0.943918672608093,-0.943918672608093,,
1603319507.874261,-1.0589828869317581,,-1.99000843065238,,-5.697016954074129,,-0.929901308813013,,,
1603319507.8902185,-1.0619678995777366,-1.0619678995777366,-1.9901429576446819,-1.9901429576446819,-5.698411806037348,-5.698411806037348,-0.9167826735574447,-0.9167826735574447,,
1603319507.9057124,-1.065152128309968,,-1.9902844888998843,,-5.69987865831504,,-0.9028207418719794,,,
1603319507.9219325,-1.0683365834922078,-1.0683365834922078,-1.990424081856173,-1.990424081856173,-5.701323171502035,-5.701323171502035,-0.8888858209957863,-0.8888858209957863,,
1603319507.9378035,-1.071322219614992,,-1.990552950217372,,-5.7026565002335285,,-0.8758446769643703,,,
1603319507.953341,-1.0745071043353398,-1.0745071043353398,-1.9906886950183131,-1.9906886950183131,-5.704057851716671,-5.704057851716671,-0.8619643441697539,-0.8619643441697539,,
1603319507.9683535,-1.077692206247369,,-1.9908227206343467,,-5.705436994667343,,-0.8481100120180374,,,
1603319507.9833136,-1.0806784403283205,-1.0806784403283205,-1.9909465800502912,-1.9909465800502912,-5.70670915968537,-5.70670915968537,-0.8351435533236841,-0.8351435533236841,,
1603319507.9987795,-1.0838639548564009,,-1.9910771812619938,,-5.708045389370688,,-0.8213417517173096,,,
1603319508.0137398,-1.0838639548564009,-1.0838639548564009,-1.9910771812619938,-1.9910771812619938,-5.708045389370688,-5.708045389370688,-0.8213417517173096,-0.8213417517173096,,
1603319508.0296967,-1.0868505706282938,,-1.9937226832238464,,-5.709277401998264,,-0.8119081379502349,,,
1603319508.045654,-1.09323048321461,-1.09323048321461,-1.9939854999953197,-1.9939854999953197,-5.711875508039705,-5.711875508039705,-0.7844880838031917,-0.7844880838031917,,
1603319508.0606143,-1.09323048321461,,-1.9939854999953197,,-5.711875508039705,,-0.7844880838031917,,,
1603319508.0765717,-1.096221461464603,-1.096221461464603,-1.9966322634089981,-1.9966322634089981,-5.71305224016541,-5.71305224016541,-0.7751224071499926,-0.7751224071499926,,
1603319508.0925288,-1.102610684707512,,-1.9968884585211963,,-5.71553263186829,,-0.7478505264207669,,,
1603319508.1084864,-1.1056060173952937,-1.1056060173952937,-1.9970050420815577,-1.9970050420815577,-5.716654407657921,-5.716654407657921,-0.7350569305643233,-0.7350569305643233,,
1603319508.1244435,-1.1088012254626243,,-1.9971267474238936,,-5.717830498746824,,-0.7214536222049668,,,
1603319508.1399772,-1.1117969155837601,-1.1117969155837601,-1.9972398767790969,-1.9972398767790969,-5.718912679180131,-5.718912679180131,-0.7087189932530984,-0.7087189932530984,,
1603319508.1549852,-1.1149924993866067,,-1.997359504286122,,-5.720046629569336,,-0.6951607021323005,,,
1603319508.171366,-1.1149924993866067,-1.1149924993866067,-1.997359504286122,-1.997359504286122,-5.720046629569336,-5.720046629569336,-0.6951607021323005,-0.6951607021323005,,
1603319508.1850595,-1.1181882745934646,,-2.0001813678704523,,-5.721158886692748,,-0.6853841232676142,,,
1603319508.2010455,-1.1211885466452702,-1.1211885466452702,-2.000292450168474,-2.000292450168474,-5.722186962877649,-5.722186962877649,-0.6727130648341874,-0.6727130648341874,,
1603319508.217003,-1.1243890145655397,,-2.000410102505952,,-5.723263303781384,,-0.6592216129719359,,,
1603319508.231963,-1.1275896707295492,-1.1275896707295492,-2.0005269207018315,-2.0005269207018315,-5.724318058362139,-5.724318058362139,-0.6457507821255964,-0.6457507821255964,,
1603319508.24792,-1.130590461110602,,-2.000635490678751,,-5.725286684535328,,-0.6331392071674413,,,
1603319508.2638774,-1.133791477895688,-1.133791477895688,-2.0007505573554316,-2.0007505573554316,-5.726299707266795,-5.726299707266795,-0.6197099285787948,-0.6197099285787948,,
1603319508.2799184,-1.1399938046234896,,-2.0009760748510104,,-5.72822080804539,,-0.593788023153328,,,
1603319508.294795,-1.1399938046234896,-1.1399938046234896,-2.0009760748510104,-2.0009760748510104,-5.72822080804539,-5.72822080804539,-0.593788023153328,-0.593788023153328,,
1603319508.3107522,-1.1431953663432513,,-2.0038001019533898,,-5.729170868882435,,-0.584191879077486,,,
1603319508.3267095,-1.1494071466593068,-1.1494071466593068,-2.0040227550172593,-2.0040227550172593,-5.730981863707576,-5.730981863707576,-0.5583817671617005,-0.5583817671617005,,
1603319508.3426669,-1.1526135830673343,,-2.004135836363516,,-5.731875274535034,,-0.5450550487467551,,,
1603319508.358624,-1.1556197868218796,-1.1556197868218796,-2.0042399981823102,-2.0042399981823102,-5.732692857108154,-5.732692857108154,-0.5325880951715163,-0.5325880951715163,,
1603319508.374061,-1.1588265708189713,,-2.0043507732085377,,-5.733544998060429,,-0.5193100795532181,,,
1603319508.390696,-1.1618330969787842,-1.1618330969787842,-2.0044541134233103,-2.0044541134233103,-5.734323963179759,-5.734323963179759,-0.5068752519413391,-0.5068752519413391,,
1603319508.4056094,-1.1650402235602615,,-2.0045638592448487,,-5.7351349635828655,,-0.49363034327894995,,,
1603319508.4215093,-1.1682475257350533,-1.1682475257350533,-2.0046732274604597,-2.0046732274604597,-5.735924772132112,-5.735924772132112,-0.4804011388236769,-0.4804011388236769,,
1603319508.4365156,-1.171254535576244,,-2.0047752478544894,,-5.736645373840347,,-0.46801181263987446,,,
1603319508.451473,-1.171254535576244,-1.171254535576244,-2.0047752478544894,-2.0047752478544894,-5.736645373840347,-5.736645373840347,-0.46801181263987446,-0.46801181263987446,,
1603319508.4664326,-1.1744621759728113,,-2.007600861557086,,-5.737394192740571,,-0.45863185432214815,,,
1603319508.48239,-1.1776743373513026,-1.1776743373513026,-2.0077096305626285,-2.0077096305626285,-5.738128003707486,-5.738128003707486,-0.4454497344107696,-0.4454497344107696,,
1603319508.4983475,-1.1806859017971465,,-2.007811182746375,,-5.738796178309102,,-0.43310364334865403,,,
1603319508.5133073,-1.1838983996895407,-1.1838983996895407,-2.007919175309998,-2.007919175309998,-5.73948914413846,-5.73948914413846,-0.4199509432506938,-0.4199509432506938,,
1603319508.5292647,-1.1869102784525056,,-2.0080201262767776,,-5.7401190705533365,,-0.407631010348977,,,
1603319508.5452218,-1.1901231106545485,-1.1901231106545485,-2.00812748113159,-2.00812748113159,-5.740771280169895,-5.740771280169895,-0.3945052924974799,-0.3945052924974799,,
1603319508.5611794,-1.1963483058460564,,-2.0083375031756274,,-5.741994246576637,,-0.3691398926755051,,,
1603319508.5761395,-1.1963483058460564,-1.1963483058460564,-2.0083375031756274,-2.0083375031756274,-5.741994246576637,-5.741994246576637,-0.3691398926755051,-0.3691398926755051,,
1603319508.5910995,-1.1995616458511376,,-2.0111665906781107,,-5.742584870404918,,-0.3598760868189848,,,
1603319508.60606,-1.2027795123962226,-1.2027795123962226,-2.0112733595433694,-2.0112733595433694,-5.743160672143828,-5.743160672143828,-0.3468006319816538,-0.3468006319816538,,
1603319508.6223035,-1.2057964224355378,,-2.011373430678368,,-5.743680873091801,,-0.33455214756037155,,,
1603319508.6378357,-1.2090146199246232,-1.2090146199246232,-2.0114798644800693,-2.0114798644800693,-5.744216156527898,-5.744216156527898,-0.32150000510466764,-0.32150000510466764,,
1603319508.6539176,-1.2120318397213434,,-2.0115794950528034,,-5.744698406535555,,-0.3092716389541482,,,
1603319508.66892,-1.2152503669134278,-1.2152503669134278,-2.01168554006202,-2.01168554006202,-5.745193241157882,-5.745193241157882,-0.2962401547362975,-0.2962401547362975,,
1603319508.6848774,-1.218469063777527,,-2.0117914942152937,,-5.74566722540546,,-0.2832180194281764,,,
1603319508.7008345,-1.22148675101885,-1.22148675101885,-2.0118906164294525,-2.0118906164294525,-5.746092052434602,-5.746092052434602,-0.27101731331162066,-0.27101731331162066,,
1603319508.7157948,-1.2247057760051372,,-2.0119961845129124,,-5.746525680135901,,-0.2580140335046231,,,
1603319508.731752,-1.2279249699003578,-1.2279249699003578,-2.0121016860533425,-2.0121016860533425,-5.746938502589508,-5.746938502589508,-0.24501881225213298,-0.24501881225213298,,
1603319508.7477093,-1.2309431224294378,,-2.0122004212989277,,-5.747306030807886,,-0.23284222880128044,,,
1603319508.7636666,-1.2341626431035162,-1.2341626431035162,-2.0123055969951227,-2.0123055969951227,-5.747678578373968,-5.747678578373968,-0.21986331484826854,-0.21986331484826854,,
1603319508.779624,-1.2371811014990088,,-2.0124041492366014,,-5.748008373346241,,-0.20770071057136374,,,
1603319508.794584,-1.2404009481377873,-1.2404009481377873,-2.012509100356115,-2.012509100356115,-5.748340694483155,-5.748340694483155,-0.19473574491331158,-0.19473574491331158,,
1603319508.8105414,-1.2436209626983572,,-2.0126140348955417,,-5.748652271675017,,-0.18177670994154438,,,
1603319508.8255012,-1.2466398837507005,-1.2466398837507005,-2.0127122923249074,-2.0127122923249074,-5.748924936739929,-5.748924936739929,-0.1696321976829511,-0.1696321976829511,,
1603319508.8423977,-1.2498602234184204,,-2.012816982030047,,-5.749196348256222,,-0.15668521548531067,,,
1603319508.856704,-1.2530807305896685,-1.2530807305896685,-2.012921666770353,-2.012921666770353,-5.749447044600998,-5.749447044600998,-0.1437428540385682,-0.1437428540385682,,
1603319508.873104,-1.256100113089824,,-2.0130197163420966,,-5.749662658882056,,-0.13161284712139462,,,
1603319508.8871994,-1.2593209446359712,-1.2593209446359712,-2.0131241938992965,-2.0131241938992965,-5.74987323943745,-5.74987323943745,-0.11867995959203864,-0.11867995959203864,,
1603319508.903185,-1.2623406309268201,,-2.01322216264969,,-5.750051259376838,,-0.10655756559576825,,,
1603319508.9191422,-1.2655617863870596,-1.2655617863870596,-2.013326518227697,-2.013326518227697,-5.750221751481791,-5.750221751481791,-0.09363182853346919,-0.09363182853346919,,
1603319508.934102,-1.268783108816224,,-2.013430902711337,,-5.7503715624074445,,-0.08070855884859636,,,
1603319508.9500594,-1.2718032551702911,-1.2718032551702911,-2.013528710515671,-2.013528710515671,-5.750492625245718,-5.750492625245718,-0.06859457500439388,-0.06859457500439388,,
1603319508.966017,-1.2750249011071162,,-2.013632940480371,,-5.750602376565725,,-0.05567648662090294,,,
1603319508.9819744,-1.2782467138118847,-1.2782467138118847,-2.0137372039564925,-2.0137372039564925,-5.750691458944319,-5.750691458944319,-0.042759544203240414,-0.042759544203240414,,
1603319508.9979315,-1.2812673196178195,,-2.0138349187289526,,-5.750755598260624,,-0.03065035634346948,,,
1603319509.013889,-1.2844894554877857,-1.2844894554877857,-2.013939053692799,-2.013939053692799,-5.750804638830774,-5.750804638830774,-0.017736001056052404,-0.017736001056052404,,
1603319509.029064,-1.287510364068325,,-2.0140367557457255,,-5.750831242832358,,-0.005628011006930257,,,
1603319509.043809,-1.2907328228775181,-1.2907328228775181,-2.014140838797573,-2.014140838797573,-5.750840247649968,-5.750840247649968,0.007286038449280842,0.007286038449280842,,
1603319509.0597663,-1.2939554482195943,,-2.0142449824065687,,-5.7508285899884495,,0.02020110753356493,,,
1603319509.0766218,-1.2969768156932042,-1.2969768156932042,-2.0143426189221745,-2.0143426189221745,-5.750798288327149,-5.750798288327149,0.03231042490198655,0.03231042490198655,,
1603319509.0913436,-1.3001997638834797,,-2.0144466763693303,,-5.750746591647306,,0.04522721220852828,,,
1603319509.10597,-1.3034228785656705,-1.3034228785656705,-2.014550797602351,-2.014550797602351,-5.750674228107772,-5.750674228107772,0.05814634399185166,0.05814634399185166,,
1603319509.122957,-1.306444704762074,,-2.01464843269507,,-5.7505870085917845,,0.07026060867142019,,,
1603319509.1370149,-1.309668142254386,-1.309668142254386,-2.0147524929629284,-2.0147524929629284,-5.75047459161791,-5.75047459161791,0.08318405291296808,0.08318405291296808,,
1603319509.1519938,-1.3126902709938304,,-2.0148501763816076,,-5.750349815538541,,0.09530354549157459,,,
1603319509.1679575,-1.315914031276041,-1.315914031276041,-2.0149542510845406,-2.0149542510845406,-5.750197329865754,-5.750197329865754,0.10823353455460881,0.10823353455460881,,
1603319509.1839216,-1.3191379580777762,,-2.015058419008752,,-5.750024156210467,,0.12116803268065074,,,
1603319509.1988885,-1.3221605457062893,-1.3221605457062893,-2.0151561347566864,-2.0151561347566864,-5.749842404161446,-5.749842404161446,0.1332985877092368,0.1332985877092368,,
1603319509.214841,-1.3253847955219,,-2.0152602917031652,,-5.749629126421111,,0.14624169108735285,,,
1603319509.2298012,-1.328609211988625,-1.328609211988625,-2.0153645493472636,-2.0153645493472636,-5.749395139715371,-5.749395139715371,0.15919062378073615,0.15919062378073615,,
1603319509.245755,-1.331632258812646,,-2.015462372953489,,-5.7491563537797,,0.17133584541248437,,,
1603319509.2607195,-1.3348569986093715,-1.3348569986093715,-2.0155666548392324,-2.0155666548392324,-5.74888221642704,-5.74888221642704,0.18429596238722634,0.18429596238722634,,
1603319509.2756717,-1.3378803485916304,,-2.0156646077401454,,-5.748605772483459,,0.1964528099854888,,,
1603319509.2916288,-1.3411054119640147,-1.3411054119640147,-2.015768995481317,-2.015768995481317,-5.748291447987482,-5.748291447987482,0.20942628762825238,0.20942628762825238,,
1603319509.3075871,-1.3443306423567847,,-2.015873524987266,,-5.747956365927276,,0.22240774489558945,,,
1603319509.3234031,-1.3473544526442656,-1.3473544526442656,-2.015971651499735,-2.015971651499735,-5.7476227543099325,-5.7476227543099325,0.2345853296631615,0.2345853296631615,,
1603319509.3392644,-1.3505800072866652,,-2.0160762808977943,,-5.7472474177824715,,0.24758222601959676,,,
1603319509.3540099,-1.3538057293361017,-1.3538057293361017,-2.0161810694504148,-2.0161810694504148,-5.74685128622084,-5.74685128622084,0.26058840956692697,0.26058840956692697,,
1603319509.3697999,-1.3568300009402774,,-2.0162794718404475,,-5.7464604036064895,,0.2727902980002447,,,
1603319509.3847964,-1.3600560480952222,-1.3600560480952222,-2.0163844164519804,-2.0163844164519804,-5.746023939129689,-5.746023939129689,0.2858144690518121,0.2858144690518121,,
1603319509.3997562,-1.3630806247199,,-2.0164830761979724,,-5.745595217426111,,0.2980343153649269,,,
1603319509.4157135,-1.366306997641817,-1.366306997641817,-2.0165882721850497,-2.0165882721850497,-5.745118362521527,-5.745118362521527,0.31107858696642493,0.31107858696642493,,
1603319509.4316707,-1.369533538877313,,-2.0166936893751326,,-5.744620636782381,,0.32413426838604864,,,
1603319509.4476283,-1.3725585794113757,-1.3725585794113757,-2.0167927487844675,-2.0167927487844675,-5.744134435379801,-5.744134435379801,0.33638440755485116,0.33638440755485116,,
1603319509.4635856,-1.375785447809431,,-2.016898441600688,,-5.7435962203277136,,0.34946226756150206,,,
1603319509.4785457,-1.379012485315992,-1.379012485315992,-2.017004388676685,-2.017004388676685,-5.743037080699615,-5.743037080699615,0.3625528240661005,0.3625528240661005,,
1603319509.494503,-1.382037991899007,,-2.0171039923107923,,-5.742493251463516,,0.3748367628156081,,,
1603319509.5101454,-1.385265358286704,-1.385265358286704,-2.0172103032322966,-2.0172103032322966,-5.741893512643012,-5.741893512643012,0.3879520000664457,0.3879520000664457,,
1603319509.5276306,-1.3882911737415524,,-2.0173103669593186,,-5.741311584642912,,0.40026012341645745,,,
1603319509.5417163,-1.3915188703286874,-1.3915188703286874,-2.0174171583720804,-2.0174171583720804,-5.740671168445446,-5.740671168445446,0.41340208337537,0.41340208337537,,
1603319509.5567338,-1.3947467377820828,,-2.0175242966050293,,-5.740009725112046,,0.42655882115904703,,,
1603319509.571691,-1.3977730242269903,-1.3977730242269903,-2.017625112895809,-2.017625112895809,-5.739369886880307,-5.739369886880307,0.43890661448638973,0.43890661448638973,,
1603319509.5877929,-1.4010012244076235,,-2.017732797077908,,-5.738667636297128,,0.4520921341847062,,,
1603319509.602608,-1.4042295968829481,-1.4042295968829481,-2.0178408826864613,-2.0178408826864613,-5.737944288882432,-5.737944288882432,0.46529368914936076,0.46529368914936076,,
1603319509.6175675,-1.407256358206978,,-2.0179426543058465,,-5.737246348348708,,0.47768457689592525,,,
1603319509.6335258,-1.4104850664538673,-1.4104850664538673,-2.0180514174978414,-2.0180514174978414,-5.736482053025674,-5.736482053025674,0.490917353736516,0.490917353736516,,
1603319509.6494825,-1.4135121435801141,,-2.0181539548180965,,-5.735745676995069,,0.5033385078633271,,,
1603319509.6644423,-1.416741189907823,-1.416741189907823,-2.018263541384478,-2.018263541384478,-5.734940335382488,-5.734940335382488,0.5166044693049076,0.5166044693049076,,
1603319509.6803997,-1.4199704115740381,,-2.0183736622238158,,-5.7341137682316,,0.5298884921622524,,,
1603319509.6960454,-1.4229979720673738,-1.4229979720673738,-2.0184774749443952,-2.0184774749443952,-5.733318935493356,-5.733318935493356,0.5423584541527963,0.5423584541527963,,
1603319509.7124228,-1.426227536027285,,-2.018588537106779,,-5.732451161966711,,0.5556776834289833,,,
1603319509.7277048,-1.4294572776866559,-1.4294572776866559,-2.018700215742044,-2.018700215742044,-5.731562077673225,-5.731562077673225,0.5690161938052508,0.5690161938052508,,
1603319509.741698,-1.432485328010269,,-2.018805581179017,,-5.730708553382517,,0.5815382828741132,,,
1603319509.756658,-1.4357154169401554,-1.4357154169401554,-2.018918387865166,-2.018918387865166,-5.729778092129918,-5.729778092129918,0.5949143611743228,0.5949143611743228,,
1603319509.7715812,-1.4387437945219532,,-2.0190249564466733,,-5.728885720588157,,0.6074726129351345,,,
1603319509.7875392,-1.441974234452268,-1.441974234452268,-2.0191390741660915,-2.0191390741660915,-5.727913764407461,-5.727913764407461,0.6208881340874031,0.6208881340874031,,
1603319509.8036256,-1.4452048569709337,,-2.019253991554154,,-5.726920343392921,,0.6343248931772825,,,
1603319509.8194852,-1.448233737958265,-1.448233737958265,-2.0193625726176263,-2.0193625726176263,-5.725968856053155,-5.725968856053155,0.6469407896109021,0.6469407896109021,,
1603319509.834447,-1.4514647180744533,,-2.019478983090821,,-5.724933750789778,,0.6604189573351156,,,
1603319509.8503711,-1.4546958844473987,-1.4546958844473987,-2.019596309252863,-2.019596309252863,-5.723877080458042,-5.723877080458042,0.6739195362547049,0.6739195362547049,,
1603319509.86599,-1.457725278911278,,-2.019707271511322,,-5.72286620115366,,0.6865962680255365,,,
1603319509.8824964,-1.460956810545696,-1.460956810545696,-2.019826344609691,-2.019826344609691,-5.7217676471248184,-5.7217676471248184,0.7001405221047381,0.7001405221047381,,
1603319509.897161,-1.4639865500626106,,-2.0199391091264944,,-5.720717436341661,,0.7128590861952384,,,
1603319509.9121563,-1.467218452637213,-1.467218452637213,-2.020060157635221,-2.020060157635221,-5.719576861803748,-5.719576861803748,0.7264487936465323,0.7264487936465323,,
1603319509.9281142,-1.4704505488894293,,-2.0201823657534597,,-5.718414543733914,,0.7400627854893381,,,
1603319509.944071,-1.4734808224380596,-1.4734808224380596,-2.020298139728204,-2.020298139728204,-5.71730444955568,-5.71730444955568,0.7528474671994395,0.7528474671994395,,
1603319509.960033,-1.4767132994616248,,-2.0204225813634276,,-5.7160998936081615,,0.7665088035283731,,,
1603319509.9759972,-1.4799459755918063,-1.4799459755918063,-2.020548338863311,-2.020548338863311,-5.714873479522516,-5.714873479522516,0.7801955423196344,0.7801955423196344,,
1603319509.991947,-1.4829767981001012,,-2.020667599766562,,-5.713703186209036,,0.7930493802295443,,,
1603319510.0079007,-1.4862098662597276,-1.4862098662597276,-2.020795924143377,-2.020795924143377,-5.712434307200669,-5.712434307200669,0.8067856183989276,0.8067856183989276,,
1603319510.0238638,-1.4892410601459427,,-2.020917778820447,,-5.711224128773071,,0.8196866899589413,,,
1603319510.0387876,-1.4924745285920553,-1.4924745285920553,-2.021048952596966,-2.021048952596966,-5.7099126300691365,-5.7099126300691365,0.8334740998315409,0.8334740998315409,,
1603319510.0547447,-1.4957082069162104,,-2.021181757567588,,-5.708579071509406,,0.8472886873354447,,,
1603319510.0697424,-1.4987399795525618,-1.4987399795525618,-2.0213079255630975,-2.0213079255630975,-5.707308138478402,-5.707308138478402,0.860263922427335,0.860263922427335,,
1603319510.0855832,-1.5019740722334627,,-2.0214439263605435,,-5.705931716202518,,0.8741314796618714,,,
