seq,send_timestamp,send_size,recv_timestamp,recv_size,rtt
80.0,1608063891.9565902,122.0,1608063891.9572713,72.0,0.0006811618804931641
81.0,1608063891.96658,122.0,1608063891.9673705,72.0,0.0007905960083007812
82.0,1608063891.9763858,122.0,1608063891.9771235,72.0,0.0007376670837402344
83.0,1608063891.9861677,122.0,1608063891.9868777,72.0,0.0007100105285644531
84.0,1608063891.9957914,122.0,1608063891.9964974,72.0,0.0007059574127197266
85.0,1608063892.0065432,122.0,1608063892.0071344,72.0,0.000591278076171875
86.0,1608063892.0159652,122.0,1608063892.0165484,72.0,0.0005831718444824219
87.0,1608063892.0262866,122.0,1608063892.0268025,72.0,0.0005159378051757812
88.0,1608063892.035647,122.0,1608063892.0362563,72.0,0.0006093978881835938
89.0,1608063892.0462434,122.0,1608063892.047031,72.0,0.0007874965667724609
90.0,1608063892.0559266,122.0,1608063892.056559,72.0,0.0006325244903564453
91.0,1608063892.0663464,122.0,1608063892.0670044,72.0,0.0006580352783203125
92.0,1608063892.0759401,122.0,1608063892.076627,72.0,0.0006868839263916016
93.0,1608063892.08637,122.0,1608063892.08692,72.0,0.0005500316619873047
94.0,1608063892.0956511,122.0,1608063892.0961978,72.0,0.0005466938018798828
95.0,1608063892.106389,122.0,1608063892.1070611,72.0,0.0006721019744873047
96.0,1608063892.1158807,122.0,1608063892.116446,72.0,0.0005652904510498047
97.0,1608063892.1261613,122.0,1608063892.1268125,72.0,0.0006511211395263672
98.0,1608063892.1357358,122.0,1608063892.136352,72.0,0.0006163120269775391
99.0,1608063892.14616,122.0,1608063892.146701,72.0,0.0005412101745605469
100.0,1608063892.156517,122.0,1608063892.1571167,72.0,0.0005996227264404297
101.0,1608063892.1659799,122.0,1608063892.166692,72.0,0.0007121562957763672
102.0,1608063892.1757052,122.0,1608063892.1763043,72.0,0.0005991458892822266
103.0,1608063892.1860557,122.0,1608063892.1866214,72.0,0.0005657672882080078
104.0,1608063892.1963432,122.0,1608063892.196816,72.0,0.00047278404235839844
105.0,1608063892.2059045,122.0,1608063892.2065284,72.0,0.0006239414215087891
106.0,1608063892.2162762,122.0,1608063892.2168329,72.0,0.0005567073822021484
107.0,1608063892.225655,122.0,1608063892.2262003,72.0,0.0005452632904052734
108.0,1608063892.2361794,122.0,1608063892.2366447,72.0,0.00046539306640625
109.0,1608063892.2464755,122.0,1608063892.2470577,72.0,0.0005822181701660156
110.0,1608063892.255766,122.0,1608063892.2562652,72.0,0.0004992485046386719
111.0,1608063892.2660062,122.0,1608063892.266572,72.0,0.0005657672882080078
112.0,1608063892.2764788,122.0,1608063892.277092,72.0,0.0006132125854492188
113.0,1608063892.2859242,122.0,1608063892.286391,72.0,0.0004668235778808594
114.0,1608063892.2961473,122.0,1608063892.2966285,72.0,0.0004811286926269531
115.0,1608063892.3055842,122.0,1608063892.306106,72.0,0.0005218982696533203
116.0,1608063892.3158855,122.0,1608063892.316342,72.0,0.0004565715789794922
117.0,1608063892.3261302,122.0,1608063892.3265672,72.0,0.00043702125549316406
118.0,1608063892.3364103,122.0,1608063892.3368683,72.0,0.00045800209045410156
119.0,1608063892.345654,122.0,1608063892.3462257,72.0,0.0005717277526855469
120.0,1608063892.355974,122.0,1608063892.3564475,72.0,0.0004734992980957031
121.0,1608063892.3661695,122.0,1608063892.3666644,72.0,0.0004949569702148438
122.0,1608063892.3756316,122.0,1608063892.3761692,72.0,0.0005376338958740234
123.0,1608063892.3861632,122.0,1608063892.3870304,72.0,0.0008671283721923828
124.0,1608063892.3962283,122.0,1608063892.3970664,72.0,0.0008380413055419922
125.0,1608063892.4063993,122.0,1608063892.4071171,72.0,0.0007178783416748047
126.0,1608063892.4162638,122.0,1608063892.4170122,72.0,0.0007483959197998047
127.0,1608063892.4259205,122.0,1608063892.4266572,72.0,0.0007367134094238281
128.0,1608063892.4357755,123.0,1608063892.4365447,73.0,0.0007691383361816406
129.0,1608063892.445765,123.0,1608063892.446534,73.0,0.0007688999176025391
130.0,1608063892.4564693,123.0,1608063892.4571633,73.0,0.0006940364837646484
131.0,1608063892.4661453,123.0,1608063892.4668846,73.0,0.0007393360137939453
132.0,1608063892.4760559,123.0,1608063892.4768178,73.0,0.0007619857788085938
133.0,1608063892.4861042,123.0,1608063892.4869742,73.0,0.0008699893951416016
134.0,1608063892.4961085,123.0,1608063892.4969661,73.0,0.0008575916290283203
135.0,1608063892.5060787,123.0,1608063892.5069256,73.0,0.00084686279296875
136.0,1608063892.51615,123.0,1608063892.5168731,73.0,0.0007231235504150391
137.0,1608063892.5260158,123.0,1608063892.5267107,73.0,0.0006949901580810547
138.0,1608063892.5365498,123.0,1608063892.5371535,73.0,0.0006036758422851562
139.0,1608063892.546275,123.0,1608063892.546931,73.0,0.0006561279296875
140.0,1608063892.5558121,123.0,1608063892.5563447,73.0,0.0005326271057128906
141.0,1608063892.566154,123.0,1608063892.566665,73.0,0.0005109310150146484
142.0,1608063892.5766497,123.0,1608063892.577167,73.0,0.0005173683166503906
143.0,1608063892.5860052,123.0,1608063892.5865443,73.0,0.0005390644073486328
144.0,1608063892.596368,123.0,1608063892.5970128,73.0,0.000644683837890625
145.0,1608063892.6058185,123.0,1608063892.606453,73.0,0.0006344318389892578
146.0,1608063892.6164322,123.0,1608063892.617013,73.0,0.0005807876586914062
147.0,1608063892.6257648,123.0,1608063892.6263864,73.0,0.0006215572357177734
148.0,1608063892.6361635,123.0,1608063892.6367934,73.0,0.0006299018859863281
149.0,1608063892.6459448,123.0,1608063892.646504,73.0,0.0005590915679931641
150.0,1608063892.6562726,123.0,1608063892.656922,73.0,0.0006494522094726562
151.0,1608063892.6657298,123.0,1608063892.6663218,73.0,0.0005919933319091797
152.0,1608063892.6763296,123.0,1608063892.6769497,73.0,0.0006201267242431641
153.0,1608063892.6857092,123.0,1608063892.6862965,73.0,0.0005872249603271484
154.0,1608063892.6960754,123.0,1608063892.6966758,73.0,0.0006003379821777344
155.0,1608063892.7063487,123.0,1608063892.7069423,73.0,0.0005936622619628906
156.0,1608063892.7157507,123.0,1608063892.7162762,73.0,0.0005254745483398438
157.0,1608063892.7260344,123.0,1608063892.7264693,73.0,0.00043487548828125
158.0,1608063892.7361975,123.0,1608063892.7366982,73.0,0.0005006790161132812
159.0,1608063892.7464247,123.0,1608063892.746975,73.0,0.0005502700805664062
160.0,1608063892.7557273,123.0,1608063892.7562978,73.0,0.0005705356597900391
161.0,1608063892.7660453,123.0,1608063892.7666256,73.0,0.0005803108215332031
162.0,1608063892.7763288,123.0,1608063892.7769034,73.0,0.0005745887756347656
163.0,1608063892.7856214,123.0,1608063892.7861292,73.0,0.0005078315734863281
164.0,1608063892.7958407,123.0,1608063892.7962894,73.0,0.0004487037658691406
165.0,1608063892.8060355,123.0,1608063892.806605,73.0,0.0005695819854736328
166.0,1608063892.8163934,123.0,1608063892.8171656,73.0,0.0007722377777099609
167.0,1608063892.8259974,123.0,1608063892.8265226,73.0,0.0005252361297607422
168.0,1608063892.8366594,123.0,1608063892.837148,73.0,0.0004885196685791016
169.0,1608063892.846189,123.0,1608063892.8467503,73.0,0.0005612373352050781
170.0,1608063892.8555694,123.0,1608063892.8561237,73.0,0.0005543231964111328
171.0,1608063892.866289,123.0,1608063892.866861,73.0,0.00057220458984375
172.0,1608063892.876104,123.0,1608063892.8767924,73.0,0.0006883144378662109
173.0,1608063892.8865118,123.0,1608063892.887072,73.0,0.0005602836608886719
174.0,1608063892.8957143,123.0,1608063892.8962111,73.0,0.0004968643188476562
175.0,1608063892.9058905,123.0,1608063892.9063613,73.0,0.00047087669372558594
176.0,1608063892.9160838,123.0,1608063892.9166882,73.0,0.0006043910980224609
177.0,1608063892.9265435,123.0,1608063892.9270682,73.0,0.0005247592926025391
178.0,1608063892.9359157,123.0,1608063892.9365075,73.0,0.0005917549133300781
179.0,1608063892.9462342,123.0,1608063892.94679,73.0,0.0005557537078857422
180.0,1608063892.9555438,123.0,1608063892.956001,73.0,0.0004572868347167969
181.0,1608063892.965684,123.0,1608063892.9661996,73.0,0.0005156993865966797
182.0,1608063892.9759078,123.0,1608063892.9764497,73.0,0.0005419254302978516
183.0,1608063892.9861753,123.0,1608063892.9867146,73.0,0.0005393028259277344
184.0,1608063892.9963644,123.0,1608063892.9968243,73.0,0.00045990943908691406
185.0,1608063893.005784,123.0,1608063893.006281,73.0,0.0004968643188476562
186.0,1608063893.015999,123.0,1608063893.0164964,73.0,0.0004973411560058594
187.0,1608063893.0264857,123.0,1608063893.0269449,73.0,0.0004591941833496094
188.0,1608063893.0358856,123.0,1608063893.0363948,73.0,0.0005092620849609375
189.0,1608063893.046065,123.0,1608063893.0465965,73.0,0.0005314350128173828
190.0,1608063893.0562658,123.0,1608063893.0567153,73.0,0.0004494190216064453
191.0,1608063893.0664043,123.0,1608063893.0668492,73.0,0.0004448890686035156
192.0,1608063893.076495,123.0,1608063893.076957,73.0,0.0004620552062988281
193.0,1608063893.0857036,123.0,1608063893.0862508,73.0,0.0005471706390380859
194.0,1608063893.0959835,123.0,1608063893.0964777,73.0,0.0004942417144775391
195.0,1608063893.1062703,123.0,1608063893.1067612,73.0,0.0004909038543701172
196.0,1608063893.116498,123.0,1608063893.1170466,73.0,0.0005486011505126953
197.0,1608063893.1257634,123.0,1608063893.1262257,73.0,0.0004622936248779297
198.0,1608063893.1359153,123.0,1608063893.1363454,73.0,0.00043010711669921875
199.0,1608063893.146051,123.0,1608063893.146679,73.0,0.0006279945373535156
200.0,1608063893.1564963,123.0,1608063893.1570344,73.0,0.0005381107330322266
201.0,1608063893.1658604,123.0,1608063893.1663685,73.0,0.0005080699920654297
202.0,1608063893.1761794,123.0,1608063893.1767778,73.0,0.0005984306335449219
203.0,1608063893.1855361,123.0,1608063893.1860485,73.0,0.0005123615264892578
204.0,1608063893.1957817,123.0,1608063893.1963196,73.0,0.000537872314453125
205.0,1608063893.20604,123.0,1608063893.2065363,73.0,0.0004963874816894531
206.0,1608063893.216237,123.0,1608063893.2167487,73.0,0.0005116462707519531
207.0,1608063893.2264962,123.0,1608063893.2270017,73.0,0.0005054473876953125
208.0,1608063893.2358177,123.0,1608063893.23647,73.0,0.000652313232421875
209.0,1608063893.2463758,123.0,1608063893.2470465,73.0,0.0006706714630126953
210.0,1608063893.2558763,123.0,1608063893.2564342,73.0,0.0005578994750976562
211.0,1608063893.2661488,123.0,1608063893.266789,73.0,0.0006401538848876953
212.0,1608063893.2756176,123.0,1608063893.2761683,73.0,0.0005507469177246094
213.0,1608063893.2860653,123.0,1608063893.2866533,73.0,0.0005879402160644531
214.0,1608063893.2964153,123.0,1608063893.297051,73.0,0.0006356239318847656
215.0,1608063893.3058832,123.0,1608063893.3063536,73.0,0.0004703998565673828
216.0,1608063893.316088,123.0,1608063893.3165836,73.0,0.0004956722259521484
217.0,1608063893.326297,123.0,1608063893.3270392,73.0,0.0007421970367431641
218.0,1608063893.3358583,123.0,1608063893.336447,73.0,0.0005886554718017578
219.0,1608063893.3462481,123.0,1608063893.3469093,73.0,0.0006611347198486328
220.0,1608063893.3556771,123.0,1608063893.356166,73.0,0.0004887580871582031
221.0,1608063893.3658078,123.0,1608063893.3662853,73.0,0.0004775524139404297
222.0,1608063893.3759606,123.0,1608063893.3765135,73.0,0.0005528926849365234
223.0,1608063893.3862922,123.0,1608063893.3868883,73.0,0.0005960464477539062
224.0,1608063893.395592,123.0,1608063893.3960593,73.0,0.0004673004150390625
225.0,1608063893.4058852,123.0,1608063893.4063632,73.0,0.0004780292510986328
226.0,1608063893.4160757,123.0,1608063893.4166656,73.0,0.0005898475646972656
227.0,1608063893.4265785,123.0,1608063893.427214,73.0,0.0006353855133056641
228.0,1608063893.4362803,123.0,1608063893.4371133,73.0,0.0008330345153808594
229.0,1608063893.4459364,123.0,1608063893.4467301,73.0,0.0007936954498291016
230.0,1608063893.456434,123.0,1608063893.456936,73.0,0.0005018711090087891
231.0,1608063893.4655507,123.0,1608063893.4659731,73.0,0.00042247772216796875
232.0,1608063893.4756494,123.0,1608063893.476135,73.0,0.0004856586456298828
233.0,1608063893.4859316,123.0,1608063893.486488,73.0,0.0005564689636230469
234.0,1608063893.4961176,123.0,1608063893.4965706,73.0,0.00045299530029296875
235.0,1608063893.5062695,123.0,1608063893.5067046,73.0,0.00043511390686035156
236.0,1608063893.5164158,123.0,1608063893.5169644,73.0,0.0005486011505126953
237.0,1608063893.525709,123.0,1608063893.526225,73.0,0.0005161762237548828
238.0,1608063893.535969,123.0,1608063893.5365117,73.0,0.0005426406860351562
239.0,1608063893.5461926,123.0,1608063893.5468106,73.0,0.00061798095703125
240.0,1608063893.5565455,123.0,1608063893.5570152,73.0,0.0004696846008300781
241.0,1608063893.5656903,123.0,1608063893.5661557,73.0,0.00046539306640625
242.0,1608063893.5757866,123.0,1608063893.5762362,73.0,0.0004496574401855469
243.0,1608063893.5860488,123.0,1608063893.5865936,73.0,0.0005447864532470703
244.0,1608063893.5963926,123.0,1608063893.597082,73.0,0.0006892681121826172
245.0,1608063893.6061618,123.0,1608063893.6068668,73.0,0.0007050037384033203
246.0,1608063893.6158435,123.0,1608063893.6166053,73.0,0.0007617473602294922
247.0,1608063893.6264126,123.0,1608063893.626884,73.0,0.00047135353088378906
248.0,1608063893.6365514,123.0,1608063893.6370666,73.0,0.0005152225494384766
249.0,1608063893.6457624,123.0,1608063893.6462753,73.0,0.0005128383636474609
250.0,1608063893.6560128,123.0,1608063893.6565135,73.0,0.0005006790161132812
251.0,1608063893.666186,123.0,1608063893.6666567,73.0,0.0004706382751464844
252.0,1608063893.676332,123.0,1608063893.6769187,73.0,0.0005867481231689453
253.0,1608063893.685799,123.0,1608063893.6864595,73.0,0.0006606578826904297
254.0,1608063893.696214,123.0,1608063893.6967986,73.0,0.0005846023559570312
255.0,1608063893.7065434,123.0,1608063893.707097,73.0,0.0005536079406738281
256.0,1608063893.7158463,124.0,1608063893.7164311,74.0,0.0005848407745361328
257.0,1608063893.726152,124.0,1608063893.7266357,74.0,0.0004837512969970703
258.0,1608063893.7362633,124.0,1608063893.7367222,74.0,0.0004589557647705078
259.0,1608063893.746423,124.0,1608063893.7468433,74.0,0.0004203319549560547
260.0,1608063893.7556667,124.0,1608063893.7562172,74.0,0.0005505084991455078
261.0,1608063893.765913,124.0,1608063893.7664266,74.0,0.0005135536193847656
262.0,1608063893.7762387,124.0,1608063893.7768455,74.0,0.0006067752838134766
263.0,1608063893.785626,124.0,1608063893.7863011,74.0,0.000675201416015625
264.0,1608063893.7961152,124.0,1608063893.7966225,74.0,0.000507354736328125
265.0,1608063893.806444,124.0,1608063893.8069727,74.0,0.0005288124084472656
266.0,1608063893.816001,124.0,1608063893.8166585,74.0,0.0006575584411621094
267.0,1608063893.8265016,124.0,1608063893.8270566,74.0,0.0005550384521484375
268.0,1608063893.8359268,124.0,1608063893.8363655,74.0,0.000438690185546875
269.0,1608063893.8461306,124.0,1608063893.84657,74.0,0.0004394054412841797
270.0,1608063893.8562794,124.0,1608063893.8567936,74.0,0.0005142688751220703
271.0,1608063893.8665333,124.0,1608063893.8670285,74.0,0.0004951953887939453
272.0,1608063893.875837,124.0,1608063893.8763313,74.0,0.0004942417144775391
273.0,1608063893.886062,124.0,1608063893.8866227,74.0,0.000560760498046875
274.0,1608063893.8962624,124.0,1608063893.896847,74.0,0.0005846023559570312
275.0,1608063893.905644,124.0,1608063893.9062517,74.0,0.0006077289581298828
276.0,1608063893.9160132,124.0,1608063893.916581,74.0,0.0005676746368408203
277.0,1608063893.9262884,124.0,1608063893.9269137,74.0,0.0006253719329833984
278.0,1608063893.9358122,124.0,1608063893.9364662,74.0,0.0006539821624755859
279.0,1608063893.946179,124.0,1608063893.9466162,74.0,0.0004372596740722656
280.0,1608063893.9562962,124.0,1608063893.956767,74.0,0.00047087669372558594
281.0,1608063893.9664824,124.0,1608063893.9670267,74.0,0.0005443096160888672
282.0,1608063893.975775,124.0,1608063893.976191,74.0,0.00041604042053222656
283.0,1608063893.9859464,124.0,1608063893.9864933,74.0,0.0005469322204589844
284.0,1608063893.9961703,124.0,1608063893.9966044,74.0,0.0004341602325439453
285.0,1608063894.0062633,124.0,1608063894.0067542,74.0,0.0004909038543701172
286.0,1608063894.0165603,124.0,1608063894.0170913,74.0,0.0005309581756591797
287.0,1608063894.025839,124.0,1608063894.0263376,74.0,0.0004985332489013672
288.0,1608063894.0362167,124.0,1608063894.0368133,74.0,0.0005965232849121094
289.0,1608063894.0456295,124.0,1608063894.0460863,74.0,0.00045680999755859375
290.0,1608063894.0559285,124.0,1608063894.0565135,74.0,0.0005850791931152344
291.0,1608063894.0662162,124.0,1608063894.066651,74.0,0.00043487548828125
292.0,1608063894.076262,124.0,1608063894.0766761,74.0,0.00041413307189941406
293.0,1608063894.0863068,124.0,1608063894.0869088,74.0,0.0006020069122314453
294.0,1608063894.0956676,124.0,1608063894.0961328,74.0,0.00046515464782714844
295.0,1608063894.1058629,124.0,1608063894.1064343,74.0,0.0005714893341064453
296.0,1608063894.1161041,124.0,1608063894.1165767,74.0,0.0004725456237792969
297.0,1608063894.1263292,124.0,1608063894.1269753,74.0,0.0006461143493652344
298.0,1608063894.1358318,124.0,1608063894.1363556,74.0,0.0005238056182861328
299.0,1608063894.1461155,124.0,1608063894.1465724,74.0,0.00045680999755859375
300.0,1608063894.1563072,124.0,1608063894.156857,74.0,0.0005497932434082031
301.0,1608063894.1655898,124.0,1608063894.166078,74.0,0.00048828125
302.0,1608063894.1757786,124.0,1608063894.1762242,74.0,0.0004456043243408203
303.0,1608063894.1859677,124.0,1608063894.1865475,74.0,0.000579833984375
304.0,1608063894.1962252,124.0,1608063894.196794,74.0,0.0005688667297363281
305.0,1608063894.2056293,124.0,1608063894.206171,74.0,0.00054168701171875
306.0,1608063894.2158818,124.0,1608063894.216419,74.0,0.0005371570587158203
307.0,1608063894.2261689,124.0,1608063894.2267919,74.0,0.0006229877471923828
308.0,1608063894.2356596,124.0,1608063894.2362268,74.0,0.0005671977996826172
309.0,1608063894.2459288,124.0,1608063894.2464466,74.0,0.0005178451538085938
310.0,1608063894.2560782,124.0,1608063894.2567496,74.0,0.00067138671875
311.0,1608063894.2665448,124.0,1608063894.2670758,74.0,0.0005309581756591797
312.0,1608063894.2760735,124.0,1608063894.2766824,74.0,0.0006089210510253906
313.0,1608063894.2864556,124.0,1608063894.2869627,74.0,0.0005071163177490234
314.0,1608063894.2956173,124.0,1608063894.2960544,74.0,0.00043702125549316406
315.0,1608063894.3057654,124.0,1608063894.3061907,74.0,0.0004253387451171875
316.0,1608063894.3159244,124.0,1608063894.3164313,74.0,0.0005068778991699219
317.0,1608063894.326215,124.0,1608063894.3267837,74.0,0.0005686283111572266
318.0,1608063894.335598,124.0,1608063894.3360796,74.0,0.00048160552978515625
319.0,1608063894.3457527,124.0,1608063894.3461485,74.0,0.00039577484130859375
320.0,1608063894.3558698,124.0,1608063894.3565207,74.0,0.0006508827209472656
321.0,1608063894.366295,124.0,1608063894.3669686,74.0,0.0006735324859619141
322.0,1608063894.3757474,124.0,1608063894.3763812,74.0,0.0006337165832519531
323.0,1608063894.386074,124.0,1608063894.3867474,74.0,0.0006732940673828125
324.0,1608063894.3965023,124.0,1608063894.3971605,74.0,0.0006582736968994141
325.0,1608063894.4058867,124.0,1608063894.4063811,74.0,0.0004944801330566406
326.0,1608063894.416056,124.0,1608063894.4166229,74.0,0.0005669593811035156
327.0,1608063894.4263365,124.0,1608063894.427006,74.0,0.0006694793701171875
328.0,1608063894.4357357,124.0,1608063894.436387,74.0,0.0006513595581054688
329.0,1608063894.4461613,124.0,1608063894.4466984,74.0,0.0005371570587158203
330.0,1608063894.4563913,124.0,1608063894.4569616,74.0,0.0005702972412109375
331.0,1608063894.4656355,124.0,1608063894.4661567,74.0,0.0005211830139160156
332.0,1608063894.475796,124.0,1608063894.4762924,74.0,0.0004963874816894531
333.0,1608063894.4860396,124.0,1608063894.4866354,74.0,0.0005958080291748047
334.0,1608063894.4963233,124.0,1608063894.4970546,74.0,0.0007312297821044922
335.0,1608063894.5058115,124.0,1608063894.506333,74.0,0.0005216598510742188
336.0,1608063894.5160615,124.0,1608063894.5165312,74.0,0.0004696846008300781
337.0,1608063894.52624,124.0,1608063894.5268893,74.0,0.0006492137908935547
338.0,1608063894.5355837,124.0,1608063894.5362058,74.0,0.0006220340728759766
339.0,1608063894.5459986,124.0,1608063894.5465784,74.0,0.000579833984375
340.0,1608063894.556268,124.0,1608063894.556851,74.0,0.0005829334259033203
341.0,1608063894.5655935,124.0,1608063894.5661001,74.0,0.0005066394805908203
342.0,1608063894.5757983,124.0,1608063894.5762713,74.0,0.0004730224609375
343.0,1608063894.5860555,124.0,1608063894.5865617,74.0,0.0005061626434326172
344.0,1608063894.596325,124.0,1608063894.5972457,74.0,0.0009207725524902344
345.0,1608063894.606065,124.0,1608063894.6067135,74.0,0.00064849853515625
346.0,1608063894.6164963,124.0,1608063894.6170588,74.0,0.0005624294281005859
347.0,1608063894.625805,124.0,1608063894.6262858,74.0,0.00048089027404785156
348.0,1608063894.636023,124.0,1608063894.6365218,74.0,0.0004987716674804688
349.0,1608063894.6461802,124.0,1608063894.6466587,74.0,0.00047850608825683594
350.0,1608063894.6563096,124.0,1608063894.6567762,74.0,0.0004665851593017578
351.0,1608063894.6664867,124.0,1608063894.6670394,74.0,0.0005526542663574219
