tick,force_value,force_target
4187.0,0.08805172733711217,0.08805172733711217
4188.0,0.08805172733711217,
4189.0,0.08936944981596454,0.08936944981596454
4190.0,0.08936944981596454,
4191.0,0.09012698101539021,0.09012698101539021
4192.0,0.09012698101539021,
4193.0,0.09035418271667368,0.09035418271667368
4194.0,0.09035418271667368,
4195.0,0.09008107182975861,0.09008107182975861
4196.0,0.09008107182975861,
4197.0,0.08945598836762705,0.08945598836762705
4198.0,0.08945598836762705,
4199.0,0.08842345363120636,0.08842345363120636
4200.0,0.08842345363120636,
4201.0,0.0871486586320066,0.0871486586320066
4202.0,0.0871486586320066,
4203.0,0.08585240269851259,0.08585240269851259
4204.0,0.08585240269851259,
4205.0,0.08420928521984931,0.08420928521984931
4206.0,0.08420928521984931,
4207.0,0.08249783420725909,0.08249783420725909
4208.0,0.08249783420725909,
4209.0,0.08072738501942552,0.08072738501942552
4210.0,0.08072738501942552,
4211.0,0.07909707068260843,0.07909707068260843
4212.0,0.07909707068260843,
4213.0,0.07726876434234793,0.07726876434234793
4214.0,0.07726876434234793,
4215.0,0.07547763939625315,0.07547763939625315
4216.0,0.07547763939625315,
4217.0,0.07375141629001694,0.07375141629001694
4218.0,0.07375141629001694,
4219.0,0.07226197166745141,0.07226197166745141
4220.0,0.07226197166745141,
4221.0,0.07061985700214546,0.07061985700214546
4222.0,0.07061985700214546,
4223.0,0.0691754850857326,0.0691754850857326
4224.0,0.0691754850857326,
4225.0,0.06795804446631937,0.06795804446631937
4226.0,0.06795804446631937,
4227.0,0.06664456907204364,0.06664456907204364
4228.0,0.06664456907204364,
4229.0,0.06549230753345672,0.06549230753345672
4230.0,0.06549230753345672,
4231.0,0.0644833336384478,0.0644833336384478
4232.0,0.0644833336384478,
4233.0,0.06369362218190489,0.06369362218190489
4234.0,0.06369362218190489,
4235.0,0.06280075049976869,0.06280075049976869
4236.0,0.06280075049976869,
4237.0,0.06220145322356452,0.06220145322356452
4238.0,0.06220145322356452,
4239.0,0.061579331311226976,0.061579331311226976
4240.0,0.061579331311226976,
4241.0,0.06107421581566842,0.06107421581566842
4242.0,0.06107421581566842,
4243.0,0.0607567956294196,0.0607567956294196
4244.0,0.0607567956294196,
4245.0,0.06040858708500077,0.06040858708500077
4246.0,0.06040858708500077,
4247.0,0.06018045649176121,0.06018045649176121
4248.0,0.06018045649176121,
4249.0,0.06006169214992799,0.06006169214992799
4250.0,0.06006169214992799,
4251.0,0.0600027163098559,0.0600027163098559
4252.0,0.0600027163098559,
4253.0,0.05993364497184994,0.05993364497184994
4254.0,0.05993364497184994,
4255.0,0.059991654652391965,0.059991654652391965
4256.0,0.059991654652391965,
4257.0,0.06007236578134701,0.06007236578134701
4258.0,0.06007236578134701,
4259.0,0.060145192790781,0.060145192790781
4260.0,0.060145192790781,
4261.0,0.06030212893692085,0.06030212893692085
4262.0,0.06030212893692085,
4263.0,0.06049478009266157,0.06049478009266157
4264.0,0.06049478009266157,
4265.0,0.06071391789792568,0.06071391789792568
4266.0,0.06071391789792568,
4267.0,0.06091879554886155,0.06091879554886155
4268.0,0.06091879554886155,
4269.0,0.061171193067902474,0.061171193067902474
4270.0,0.061171193067902474,
4271.0,0.061437232666926175,0.061437232666926175
4272.0,0.061437232666926175,
4273.0,0.06167328018204614,0.06167328018204614
4274.0,0.06167328018204614,
4275.0,0.06194389877808646,0.06194389877808646
4276.0,0.06194389877808646,
4277.0,0.062216520926818335,0.062216520926818335
4278.0,0.062216520926818335,
4279.0,0.062490175719859105,0.062490175719859105
4280.0,0.062490175719859105,
4281.0,0.0627939757452499,0.0627939757452499
4282.0,0.0627939757452499,
4283.0,0.06305700261264455,0.06305700261264455
4284.0,0.06305700261264455,
4285.0,0.06329189344297018,0.06329189344297018
4286.0,0.06329189344297018,
4287.0,0.06353473873943268,0.06353473873943268
4288.0,0.06353473873943268,
4289.0,0.06373323358231388,0.06373323358231388
4290.0,0.06373323358231388,
4291.0,0.06397282055986533,0.06397282055986533
4292.0,0.06397282055986533,
4293.0,0.06418270155941354,0.06418270155941354
4294.0,0.06418270155941354,
4295.0,0.06440111682041616,0.06440111682041616
4296.0,0.06440111682041616,
4297.0,0.06461284121084584,0.06461284121084584
4298.0,0.06461284121084584,
4299.0,0.06478231735479173,0.06478231735479173
4300.0,0.06478231735479173,
4301.0,0.06496847590643309,0.06496847590643309
4302.0,0.06496847590643309,
4303.0,0.06515217215055559,0.06515217215055559
4304.0,0.06515217215055559,
4305.0,0.06529394705958463,0.06529394705958463
4306.0,0.06529394705958463,
4307.0,0.06545078912523798,0.06545078912523798
4308.0,0.06545078912523798,
4309.0,0.065604225182946,0.065604225182946
4310.0,0.065604225182946,
4311.0,0.06571339315619062,0.06571339315619062
4312.0,0.06571339315619062,
4313.0,0.06584245228714058,0.06584245228714058
4314.0,0.06584245228714058,
4315.0,0.06597894697445142,0.06597894697445142
4316.0,0.06597894697445142,
4317.0,0.06606025969733134,0.06606025969733134
4318.0,0.06606025969733134,
4319.0,0.06619606278046083,0.06619606278046083
4320.0,0.06619606278046083,
4321.0,0.06628845208529885,0.06628845208529885
4322.0,0.06628845208529885,
4323.0,0.06632979056183146,0.06632979056183146
4324.0,0.06632979056183146,
4325.0,0.06643328511328916,0.06643328511328916
4326.0,0.06643328511328916,
4327.0,0.06648805780634977,0.06648805780634977
4328.0,0.06648805780634977,
4329.0,0.06656367246822818,0.06656367246822818
4330.0,0.06656367246822818,
4331.0,0.06666754155969308,0.06666754155969308
4332.0,0.06666754155969308,
4333.0,0.06673843421570502,0.06673843421570502
4334.0,0.06673843421570502,
4335.0,0.06674624322459895,0.06674624322459895
4336.0,0.06674624322459895,
4337.0,0.06681068527261344,0.06681068527261344
4338.0,0.06681068527261344,
4339.0,0.06689244719758848,0.06689244719758848
4340.0,0.06689244719758848,
4341.0,0.06691275447889027,0.06691275447889027
4342.0,0.06691275447889027,
4343.0,0.06696542821972877,0.06696542821972877
4344.0,0.06696542821972877,
4345.0,0.06705171320723124,0.06705171320723124
4346.0,0.06705171320723124,
4347.0,0.06710419202166205,0.06710419202166205
4348.0,0.06710419202166205,
4349.0,0.06709255388129105,0.06709255388129105
4350.0,0.06709255388129105,
4351.0,0.0671731478350722,0.0671731478350722
4352.0,0.0671731478350722,
4353.0,0.06722576170308898,0.06722576170308898
4354.0,0.06722576170308898,
4355.0,0.06720559552359057,0.06720559552359057
4356.0,0.06720559552359057,
4357.0,0.06725070088318842,0.06725070088318842
4358.0,0.06725070088318842,
4359.0,0.06731814768681628,0.06731814768681628
4360.0,0.06731814768681628,
4361.0,0.06732433647306799,0.06732433647306799
4362.0,0.06732433647306799,
4363.0,0.06736670348622323,0.06736670348622323
4364.0,0.06736670348622323,
4365.0,0.0674419620209903,0.0674419620209903
4366.0,0.0674419620209903,
4367.0,0.06748580096579333,0.06748580096579333
4368.0,0.06748580096579333,
4369.0,0.06745709942485119,0.06745709942485119
4370.0,0.06745709942485119,
4371.0,0.0675230532820163,0.0675230532820163
4372.0,0.0675230532820163,
4373.0,0.0675857289741945,0.0675857289741945
4374.0,0.0675857289741945,
4375.0,0.06755050904636027,0.06755050904636027
4376.0,0.06755050904636027,
4377.0,0.06758801991642195,0.06758801991642195
4378.0,0.06758801991642195,
4379.0,0.06765396975309337,0.06765396975309337
4380.0,0.06765396975309337,
4381.0,0.06765337419062978,0.06765337419062978
4382.0,0.06765337419062978,
4383.0,0.06768417248847354,0.06768417248847354
4384.0,0.06768417248847354,
4385.0,0.0677552937132517,0.0677552937132517
4386.0,0.0677552937132517,
4387.0,0.06780868290837407,0.06780868290837407
4388.0,0.06780868290837407,
4389.0,0.06776000067047155,0.06776000067047155
4390.0,0.06776000067047155,
4391.0,0.06778955687104014,0.06778955687104014
4392.0,0.06778955687104014,
4393.0,0.06782413057929634,0.06782413057929634
4394.0,0.06782413057929634,
4395.0,0.06790142294946548,0.06790142294946548
4396.0,0.06790142294946548,
4397.0,0.06796062986429766,0.06796062986429766
4398.0,0.06796062986429766,
4399.0,0.06793607886842563,0.06793607886842563
4400.0,0.06793607886842563,
4401.0,0.06789029779495839,0.06789029779495839
4402.0,0.06789029779495839,
4403.0,0.06798030461127147,0.06798030461127147
4404.0,0.06798030461127147,
4405.0,0.06800938826849956,0.06800938826849956
4406.0,0.06800938826849956,
4407.0,0.06794948286508898,0.06794948286508898
4408.0,0.06794948286508898,
4409.0,0.06804405049173091,0.06804405049173091
4410.0,0.06804405049173091,
4411.0,0.06808087999297832,0.06808087999297832
4412.0,0.06808087999297832,
4413.0,0.06800410557851581,0.06800410557851581
4414.0,0.06800410557851581,
4415.0,0.06802590559316776,0.06802590559316776
4416.0,0.06802590559316776,
4417.0,0.06812421451881204,0.06812421451881204
4418.0,0.06812421451881204,
4419.0,0.06816335028303237,0.06816335028303237
4420.0,0.06816335028303237,
4421.0,0.06806691672413356,0.06806691672413356
4422.0,0.06806691672413356,
4423.0,0.06817444822462411,0.06817444822462411
4424.0,0.06817444822462411,
4425.0,0.06821326937679276,0.06821326937679276
4426.0,0.06821326937679276,
4427.0,0.0681165578979646,0.0681165578979646
4428.0,0.0681165578979646,
4429.0,0.06818010268375574,0.06818010268375574
4430.0,0.06818010268375574,
4431.0,0.06815961649435874,0.06815961649435874
4432.0,0.06815961649435874,
4433.0,0.0682504835791343,0.0682504835791343
4434.0,0.0682504835791343,
4435.0,0.06819791097314518,0.06819791097314518
4436.0,0.06819791097314518,
4437.0,0.06821770366852006,0.06821770366852006
4438.0,0.06821770366852006,
4439.0,0.06823083529287506,0.06823083529287506
4440.0,0.06823083529287506,
4441.0,0.0683547226853631,0.0683547226853631
4442.0,0.0683547226853631,
4443.0,0.06826577343124655,0.06826577343124655
4444.0,0.06826577343124655,
4445.0,0.06827634865936127,0.06827634865936127
4446.0,0.06827634865936127,
4447.0,0.06837380329535697,0.06837380329535697
4448.0,0.06837380329535697,
4449.0,0.06829618473751785,0.06829618473751785
4450.0,0.06829618473751785,
4451.0,0.0683685097237973,0.0683685097237973
4452.0,0.0683685097237973,
4453.0,0.06835832340251752,0.06835832340251752
4454.0,0.06835832340251752,
4455.0,0.06832718005593988,0.06832718005593988
4456.0,0.06832718005593988,
4457.0,0.06832819221671799,0.06832819221671799
4458.0,0.06832819221671799,
4459.0,0.06843682559368792,0.06843682559368792
4460.0,0.06843682559368792,
4461.0,0.06843026571678017,0.06843026571678017
4462.0,0.06843026571678017,
4463.0,0.06847801566232765,0.06847801566232765
4464.0,0.06847801566232765,
4465.0,0.06835342142256222,0.06835342142256222
4466.0,0.06835342142256222,
4467.0,0.06837671708867044,0.06837671708867044
4468.0,0.06837671708867044,
4469.0,0.06837277325438364,0.06837277325438364
4470.0,0.06837277325438364,
4471.0,0.0685271399478996,0.0685271399478996
4472.0,0.0685271399478996,
4473.0,0.06837857881443091,0.06837857881443091
4474.0,0.06837857881443091,
4475.0,0.06840327421080808,0.06840327421080808
4476.0,0.06840327421080808,
4477.0,0.06818359730790523,0.06818359730790523
4478.0,0.06818359730790523,
4479.0,0.0678951758287731,0.0678951758287731
4480.0,0.0678951758287731,
4481.0,0.06847299575118258,0.06847299575118258
4482.0,0.06847299575118258,
4483.0,0.0684446185908563,0.0684446185908563
4484.0,0.0684446185908563,
4485.0,0.06825429792616566,0.06825429792616566
4486.0,0.06825429792616566,
4487.0,0.0684777037713203,0.0684777037713203
4488.0,0.0684777037713203,
4489.0,0.0684484722206705,0.0684484722206705
4490.0,0.0684484722206705,
4491.0,0.06847157602048543,0.06847157602048543
4492.0,0.06847157602048543,
4493.0,0.06812884507191676,0.06812884507191676
4494.0,0.06812884507191676,
4495.0,0.0677507377955431,0.0677507377955431
4496.0,0.0677507377955431,
4497.0,0.06843607945084773,0.06843607945084773
4498.0,0.06843607945084773,
4499.0,0.06832758410324971,0.06832758410324971
4500.0,0.06832758410324971,
4501.0,0.06796999209821433,0.06796999209821433
4502.0,0.06796999209821433,
4503.0,0.0676717291874255,0.0676717291874255
4504.0,0.0676717291874255,
4505.0,0.06827801002124259,0.06827801002124259
4506.0,0.06827801002124259,
4507.0,0.06794022830162626,0.06794022830162626
4508.0,0.06794022830162626,
4509.0,0.06762189777695832,0.06762189777695832
4510.0,0.06762189777695832,
4511.0,0.06814327804989635,0.06814327804989635
4512.0,0.06814327804989635,
4513.0,0.06817775424835455,0.06817775424835455
4514.0,0.06817775424835455,
4515.0,0.06813915248956061,0.06813915248956061
4516.0,0.06813915248956061,
4517.0,0.06795772018445233,0.06795772018445233
4518.0,0.06795772018445233,
4519.0,0.06804726323758119,0.06804726323758119
4520.0,0.06804726323758119,
4521.0,0.06793218017422205,0.06793218017422205
4522.0,0.06793218017422205,
4523.0,0.0676392754791809,0.0676392754791809
4524.0,0.0676392754791809,
4525.0,0.06729321740074164,0.06729321740074164
4526.0,0.06729321740074164,
4527.0,0.06786341369686219,0.06786341369686219
4528.0,0.06786341369686219,
4529.0,0.06740584327262576,0.06740584327262576
4530.0,0.06740584327262576,
4531.0,0.06714139250164186,0.06714139250164186
4532.0,0.06714139250164186,
4533.0,0.0676482137265009,0.0676482137265009
4534.0,0.0676482137265009,
4535.0,0.06757311958506355,0.06757311958506355
4536.0,0.06757311958506355,
4537.0,0.06725863936792484,0.06725863936792484
4538.0,0.06725863936792484,
4539.0,0.06692933073370186,0.06692933073370186
4540.0,0.06692933073370186,
4541.0,0.06742724305168583,0.06742724305168583
4542.0,0.06742724305168583,
4543.0,0.06696992111889273,0.06696992111889273
4544.0,0.06696992111889273,
4545.0,0.06654492944723225,0.06654492944723225
4546.0,0.06654492944723225,
4547.0,0.06658901076701562,0.06658901076701562
4548.0,0.06658901076701562,
4549.0,0.06709123457068894,0.06709123457068894
4550.0,0.06709123457068894,
4551.0,0.06686298316373165,0.06686298316373165
4552.0,0.06686298316373165,
4553.0,0.06661300088980456,0.06661300088980456
4554.0,0.06661300088980456,
4555.0,0.06681531046601476,0.06681531046601476
4556.0,0.06681531046601476,
4557.0,0.06642058641916303,0.06642058641916303
4558.0,0.06642058641916303,
4559.0,0.06662868666699558,0.06662868666699558
4560.0,0.06662868666699558,
4561.0,0.06639013336151661,0.06639013336151661
4562.0,0.06639013336151661,
4563.0,0.06593970829271079,0.06593970829271079
4564.0,0.06593970829271079,
4565.0,0.06564587908601881,0.06564587908601881
4566.0,0.06564587908601881,
4567.0,0.06612170587133046,0.06612170587133046
4568.0,0.06612170587133046,
4569.0,0.06591542067398669,0.06591542067398669
4570.0,0.06591542067398669,
4571.0,0.06566686999654797,0.06566686999654797
4572.0,0.06566686999654797,
4573.0,0.06571727562664821,0.06571727562664821
4574.0,0.06571727562664821,
4575.0,0.06551116176139557,0.06551116176139557
4576.0,0.06551116176139557,
4577.0,0.06508281745113054,0.06508281745113054
4578.0,0.06508281745113054,
4579.0,0.06462304558397597,0.06462304558397597
4580.0,0.06462304558397597,
4581.0,0.06504723533819606,0.06504723533819606
4582.0,0.06504723533819606,
4583.0,0.06484784468829219,0.06484784468829219
4584.0,0.06484784468829219,
4585.0,0.06454758103166856,0.06454758103166856
4586.0,0.06454758103166856,
4587.0,0.06441695252539273,0.06441695252539273
4588.0,0.06441695252539273,
4589.0,0.06405062006761403,0.06405062006761403
4590.0,0.06405062006761403,
4591.0,0.0633407295138732,0.0633407295138732
4592.0,0.0633407295138732,
4593.0,0.0632562103869706,0.0632562103869706
4594.0,0.0632562103869706,
4595.0,0.06364032424440536,0.06364032424440536
4596.0,0.06364032424440536,
4597.0,0.06343128308547191,0.06343128308547191
4598.0,0.06343128308547191,
4599.0,0.06277838616220194,0.06277838616220194
4600.0,0.06277838616220194,
4601.0,0.06300154034860429,0.06300154034860429
4602.0,0.06300154034860429,
4603.0,0.062480018008315555,0.062480018008315555
4604.0,0.062480018008315555,
4605.0,0.06234357020606079,0.06234357020606079
4606.0,0.06234357020606079,
4607.0,0.06163236927850092,0.06163236927850092
4608.0,0.06163236927850092,
4609.0,0.06107368975413297,0.06107368975413297
4610.0,0.06107368975413297,
4611.0,0.06137195724493065,0.06137195724493065
4612.0,0.06137195724493065,
4613.0,0.06096120848183771,0.06096120848183771
4614.0,0.06096120848183771,
4615.0,0.06065270020634798,0.06065270020634798
4616.0,0.06065270020634798,
4617.0,0.059979230807936205,0.059979230807936205
4618.0,0.059979230807936205,
4619.0,0.0592836333991936,0.0592836333991936
4620.0,0.0592836333991936,
4621.0,0.059709979489567494,0.059709979489567494
4622.0,0.059709979489567494,
4623.0,0.05902164289599382,0.05902164289599382
4624.0,0.05902164289599382,
4625.0,0.05827993753672888,0.05827993753672888
4626.0,0.05827993753672888,
4627.0,0.05765693985154029,0.05765693985154029
4628.0,0.05765693985154029,
4629.0,0.05773854730192686,0.05773854730192686
4630.0,0.05773854730192686,
4631.0,0.05707273095701235,0.05707273095701235
4632.0,0.05707273095701235,
4633.0,0.056261003342671194,0.056261003342671194
4634.0,0.056261003342671194,
4635.0,0.0556386059177711,0.0556386059177711
4636.0,0.0556386059177711,
4637.0,0.05562634824289597,0.05562634824289597
4638.0,0.05562634824289597,
4639.0,0.05493068855503004,0.05493068855503004
4640.0,0.05493068855503004,
4641.0,0.054011232694583126,0.054011232694583126
4642.0,0.054011232694583126,
4643.0,0.05313985430998735,0.05313985430998735
4644.0,0.05313985430998735,
4645.0,0.05260210479863829,0.05260210479863829
4646.0,0.05260210479863829,
4647.0,0.05244372518168848,0.05244372518168848
4648.0,0.05244372518168848,
4649.0,0.051610613339089347,0.051610613339089347
4650.0,0.051610613339089347,
4651.0,0.05092018716759636,0.05092018716759636
4652.0,0.05092018716759636,
4653.0,0.05000520442770741,0.05000520442770741
4654.0,0.05000520442770741,
4655.0,0.04944239203902877,0.04944239203902877
4656.0,0.04944239203902877,
4657.0,0.04861365403462626,0.04861365403462626
4658.0,0.04861365403462626,
4659.0,0.047659707795365096,0.047659707795365096
4660.0,0.047659707795365096,
4661.0,0.04666735228789981,0.04666735228789981
4662.0,0.04666735228789981,
4663.0,0.04588961192809386,0.04588961192809386
4664.0,0.04588961192809386,
4665.0,0.04484154996447806,0.04484154996447806
4666.0,0.04484154996447806,
4667.0,0.04386035227653328,0.04386035227653328
4668.0,0.04386035227653328,
4669.0,0.04274501718037117,0.04274501718037117
4670.0,0.04274501718037117,
4671.0,0.041695506861107956,0.041695506861107956
4672.0,0.041695506861107956,
4673.0,0.04052326359840867,0.04052326359840867
4674.0,0.04052326359840867,
4675.0,0.03907165169986962,0.03907165169986962
4676.0,0.03907165169986962,
4677.0,0.03754553412399082,0.03754553412399082
4678.0,0.03754553412399082,
4679.0,0.0364592097268462,0.0364592097268462
4680.0,0.0364592097268462,
4681.0,0.03541328421956899,0.03541328421956899
4682.0,0.03541328421956899,
4683.0,0.034002868425417804,0.034002868425417804
4684.0,0.034002868425417804,
4685.0,0.03227353810055042,0.03227353810055042
4686.0,0.03227353810055042,
4687.0,0.030723310850875176,0.030723310850875176
4688.0,0.030723310850875176,
4689.0,0.029427339926592713,0.029427339926592713
4690.0,0.029427339926592713,
4691.0,0.027810070553606493,0.027810070553606493
4692.0,0.027810070553606493,
4693.0,0.02613955584641294,0.02613955584641294
4694.0,0.02613955584641294,
4695.0,0.024036311027307806,0.024036311027307806
4696.0,0.024036311027307806,
4697.0,0.021971225885925996,0.021971225885925996
4698.0,0.021971225885925996,
4699.0,0.020299590572757202,0.020299590572757202
4700.0,0.020299590572757202,
4701.0,0.018554138904912892,0.018554138904912892
4702.0,0.018554138904912892,
4703.0,0.01641315883808676,0.01641315883808676
4704.0,0.01641315883808676,
4705.0,0.014183214238644246,0.014183214238644246
4706.0,0.014183214238644246,
4707.0,0.011691863443280302,0.011691863443280302
4708.0,0.011691863443280302,
4709.0,0.009225403411612328,0.009225403411612328
4710.0,0.009225403411612328,
4711.0,0.007042737598940335,0.007042737598940335
4712.0,0.007042737598940335,
4713.0,0.0046154224777585,0.0046154224777585
4714.0,0.0046154224777585,
4715.0,0.0018809397461278382,0.0018809397461278382
4716.0,0.0018809397461278382,
4717.0,-0.0007580515218488793,-0.0007580515218488793
4718.0,-0.0007580515218488793,
4719.0,-0.0034787148239517965,-0.0034787148239517965
4720.0,-0.0034787148239517965,
4721.0,-0.006420688982558535,-0.006420688982558535
4722.0,-0.006420688982558535,
4723.0,-0.009631816227046328,-0.009631816227046328
4724.0,-0.009631816227046328,
4725.0,-0.012460392353118403,-0.012460392353118403
4726.0,-0.012460392353118403,
4727.0,-0.015856785764881018,-0.015856785764881018
4728.0,-0.015856785764881018,
4729.0,-0.019405015481239206,-0.019405015481239206
4730.0,-0.019405015481239206,
4731.0,-0.02311713186962601,-0.02311713186962601
4732.0,-0.02311713186962601,
4733.0,-0.0266517730456398,-0.0266517730456398
4734.0,-0.0266517730456398,
4735.0,-0.03054195218563438,-0.03054195218563438
4736.0,-0.03054195218563438,
4737.0,-0.03476936130889321,-0.03476936130889321
4738.0,-0.03476936130889321,
4739.0,-0.03891436423196677,-0.03891436423196677
4740.0,-0.03891436423196677,
4741.0,-0.04339735264171041,-0.04339735264171041
4742.0,-0.04339735264171041,
4743.0,-0.048042731501993494,-0.048042731501993494
4744.0,-0.048042731501993494,
4745.0,-0.052685626907886675,-0.052685626907886675
4746.0,-0.052685626907886675,
4747.0,-0.05764832632333109,-0.05764832632333109
4748.0,-0.05764832632333109,
4749.0,-0.06295610388869542,-0.06295610388869542
4750.0,-0.06295610388869542,
4751.0,-0.06819651653314777,-0.06819651653314777
4752.0,-0.06819651653314777,
4753.0,-0.0739017202604291,-0.0739017202604291
4754.0,-0.0739017202604291,
4755.0,-0.078895738676292,-0.078895738676292
4756.0,-0.078895738676292,
4757.0,-0.08291429113651778,-0.08291429113651778
4758.0,-0.08291429113651778,
4759.0,-0.08590010216747987,-0.08590010216747987
4760.0,-0.08590010216747987,
4761.0,-0.08804766844723858,-0.08804766844723858
4762.0,-0.08804766844723858,
4763.0,-0.08928560202178407,-0.08928560202178407
4764.0,-0.08928560202178407,
4765.0,-0.09013335718527699,-0.09013335718527699
4766.0,-0.09013335718527699,
4767.0,-0.09034336554992636,-0.09034336554992636
4768.0,-0.09034336554992636,
4769.0,-0.09008426044081169,-0.09008426044081169
4770.0,-0.09008426044081169,
4771.0,-0.08946835102643233,-0.08946835102643233
4772.0,-0.08946835102643233,
4773.0,-0.08846526520676815,-0.08846526520676815
4774.0,-0.08846526520676815,
4775.0,-0.08728978903008913,-0.08728978903008913
4776.0,-0.08728978903008913,
4777.0,-0.08584453425973315,-0.08584453425973315
4778.0,-0.08584453425973315,
4779.0,-0.08422068079335249,-0.08422068079335249
4780.0,-0.08422068079335249,
4781.0,-0.0824820474551817,-0.0824820474551817
4782.0,-0.0824820474551817,
4783.0,-0.08087759268217148,-0.08087759268217148
4784.0,-0.08087759268217148,
4785.0,-0.07908187495032137,-0.07908187495032137
4786.0,-0.07908187495032137,
4787.0,-0.07726975701355544,-0.07726975701355544
4788.0,-0.07726975701355544,
4789.0,-0.07546182463130474,-0.07546182463130474
4790.0,-0.07546182463130474,
4791.0,-0.073906222694054,-0.073906222694054
4792.0,-0.073906222694054,
4793.0,-0.07226925573634674,-0.07226925573634674
4794.0,-0.07226925573634674,
4795.0,-0.070635146993242,-0.070635146993242
4796.0,-0.070635146993242,
4797.0,-0.06931044860393709,-0.06931044860393709
4798.0,-0.06931044860393709,
4799.0,-0.06798314648407702,-0.06798314648407702
4800.0,-0.06798314648407702,
4801.0,-0.06670141742869257,-0.06670141742869257
4802.0,-0.06670141742869257,
4803.0,-0.06551329110338719,-0.06551329110338719
4804.0,-0.06551329110338719,
4805.0,-0.06457225046155934,-0.06457225046155934
4806.0,-0.06457225046155934,
4807.0,-0.06367322428263146,-0.06367322428263146
4808.0,-0.06367322428263146,
4809.0,-0.0628283661131153,-0.0628283661131153
4810.0,-0.0628283661131153,
4811.0,-0.06219620988392455,-0.06219620988392455
4812.0,-0.06219620988392455,
4813.0,-0.06164345267576454,-0.06164345267576454
4814.0,-0.06164345267576454,
4815.0,-0.061141081588322266,-0.061141081588322266
4816.0,-0.061141081588322266,
4817.0,-0.06070541308980809,-0.06070541308980809
4818.0,-0.06070541308980809,
4819.0,-0.06042665581540857,-0.06042665581540857
4820.0,-0.06042665581540857,
4821.0,-0.060234461796251956,-0.060234461796251956
4822.0,-0.060234461796251956,
4823.0,-0.06007339077877871,-0.06007339077877871
4824.0,-0.06007339077877871,
4825.0,-0.059948126788674394,-0.059948126788674394
4826.0,-0.059948126788674394,
4827.0,-0.05993141883196798,-0.05993141883196798
4828.0,-0.05993141883196798,
4829.0,-0.05999628081699611,-0.05999628081699611
4830.0,-0.05999628081699611,
4831.0,-0.06006929673202987,-0.06006929673202987
4832.0,-0.06006929673202987,
4833.0,-0.06015155674047767,-0.06015155674047767
4834.0,-0.06015155674047767,
4835.0,-0.06028770340943475,-0.06028770340943475
4836.0,-0.06028770340943475,
4837.0,-0.06051412550742981,-0.06051412550742981
4838.0,-0.06051412550742981,
4839.0,-0.0607208216796715,-0.0607208216796715
4840.0,-0.0607208216796715,
4841.0,-0.06094845912258687,-0.06094845912258687
4842.0,-0.06094845912258687,
4843.0,-0.06114236689842236,-0.06114236689842236
4844.0,-0.06114236689842236,
4845.0,-0.06142329729817052,-0.06142329729817052
4846.0,-0.06142329729817052,
4847.0,-0.06171265998515084,-0.06171265998515084
4848.0,-0.06171265998515084,
4849.0,-0.06193508825525637,-0.06193508825525637
4850.0,-0.06193508825525637,
4851.0,-0.06219045713861106,-0.06219045713861106
4852.0,-0.06219045713861106,
4853.0,-0.06247668309602843,-0.06247668309602843
4854.0,-0.06247668309602843,
4855.0,-0.06275735090924607,-0.06275735090924607
4856.0,-0.06275735090924607,
4857.0,-0.06300803129221615,-0.06300803129221615
4858.0,-0.06300803129221615,
4859.0,-0.06324369991707147,-0.06324369991707147
4860.0,-0.06324369991707147,
4861.0,-0.06346666538841331,-0.06346666538841331
4862.0,-0.06346666538841331,
4863.0,-0.06375884727544026,-0.06375884727544026
4864.0,-0.06375884727544026,
4865.0,-0.06398999959680005,-0.06398999959680005
4866.0,-0.06398999959680005,
4867.0,-0.06418027706205774,-0.06418027706205774
4868.0,-0.06418027706205774,
4869.0,-0.06437467920810078,-0.06437467920810078
4870.0,-0.06437467920810078,
4871.0,-0.06462124288877431,-0.06462124288877431
4872.0,-0.06462124288877431,
4873.0,-0.06481299662577253,-0.06481299662577253
4874.0,-0.06481299662577253,
4875.0,-0.06496613221051137,-0.06496613221051137
4876.0,-0.06496613221051137,
4877.0,-0.06510693034650267,-0.06510693034650267
4878.0,-0.06510693034650267,
4879.0,-0.06531421822173758,-0.06531421822173758
4880.0,-0.06531421822173758,
4881.0,-0.06547052181501575,-0.06547052181501575
4882.0,-0.06547052181501575,
4883.0,-0.06558608572685089,-0.06558608572685089
4884.0,-0.06558608572685089,
4885.0,-0.06568750987159828,-0.06568750987159828
4886.0,-0.06568750987159828,
4887.0,-0.06586202978856925,-0.06586202978856925
4888.0,-0.06586202978856925,
4889.0,-0.06598211514605316,-0.06598211514605316
4890.0,-0.06598211514605316,
4891.0,-0.06608335013971113,-0.06608335013971113
4892.0,-0.06608335013971113,
4893.0,-0.06614860987721419,-0.06614860987721419
4894.0,-0.06614860987721419,
4895.0,-0.06627140687371831,-0.06627140687371831
4896.0,-0.06627140687371831,
4897.0,-0.06635967812990179,-0.06635967812990179
4898.0,-0.06635967812990179,
4899.0,-0.06643697494739681,-0.06643697494739681
4900.0,-0.06643697494739681,
4901.0,-0.06651457730160745,-0.06651457730160745
4902.0,-0.06651457730160745,
4903.0,-0.06655178461320693,-0.06655178461320693
4904.0,-0.06655178461320693,
4905.0,-0.06664885775244991,-0.06664885775244991
4906.0,-0.06664885775244991,
4907.0,-0.06671483682362217,-0.06671483682362217
