tick,tick_dt,input_force,output_angle,output_position,output_ang_vel,output_speed
162.0,0.005204441000387305,-0.6267070233787528,-0.0034406217366558223,-0.002231463859459328,-0.0947963322956872,-0.06508507098030243
163.0,0.005077866000647191,-0.045013821499427675,-0.003921984809406145,-0.002561957128539915,-0.09485136967073277,-0.06492349300078411
164.0,0.00486614400142571,-0.045013821499427675,-0.004383545232956394,-0.0028778841945572846,-0.0949548908673403,-0.06477727181155933
165.0,0.004941368000800139,0.5966534694612536,-0.004852752292207738,-0.0031979725326660565,-0.08474440007580449,-0.05833077427711701
166.0,0.005281896999804303,0.5966534694612536,-0.005300363484718345,-0.003506069674316623,-0.07388298014817245,-0.051449108319869645
167.0,0.004947502999129938,-1.409781010478238,-0.005665899750586086,-0.0037606142920317393,-0.09620793904919876,-0.0647557356709933
168.0,0.004902356000457075,-1.409781010478238,-0.0061375453178755335,-0.0040780699613624455,-0.11838163913103539,-0.07794982015114382
169.0,0.005039551000663778,0.7838879959915881,-0.0067341356258185615,-0.004470902055506704,-0.10509553777941963,-0.06953482092387056
170.0,0.005154176000360167,0.7838879959915881,-0.007275816524386192,-0.004829296760701859,-0.09156999024260472,-0.06093914332821387
171.0,0.004789859000084107,1.3720497334345496,-0.0077144238662873454,-0.00512118666482992,-0.06983641653546585,-0.047355352868175916
172.0,0.005282803000227432,1.3720497334345496,-0.008083355897086038,-0.005371355665038748,-0.04591031131234892,-0.03238108385095596
173.0,0.004881161999946926,1.5976217095068264,-0.00830745156406961,-0.00552941298104913,-0.020226707738467256,-0.016359395811981953
174.0,0.004904506999082514,1.5976217095068264,-0.008406653593741318,-0.005609647752309757,0.005567392187579931,-0.00026291602438044225
175.0,0.004675919999499456,0.1623068744244493,-0.008380620913266357,-0.005610877126606346,0.006019254344718236,0.00039583225253152004
176.0,0.00520502499966824,0.1623068744244493,-0.008349290543922737,-0.005608816809836245,0.006638967827431311,0.0011988683605130735
177.0,0.004933531999995466,-0.6746693643877653,-0.008316536983699165,-0.0056029021544158715,-0.003948402786240046,-0.004840296798782336
178.0,0.004897692999293213,-0.6746693643877653,-0.008335875048383722,-0.005626608442161769,-0.014570221247155225,-0.010901638225778285
179.0,0.005139636999956565,1.2805658866818228,-0.008410760696603153,-0.00568263890534712,0.0049352987181499304,0.0013881764323758253
180.0,0.005041366999648744,1.2805658866818228,-0.008385880044512064,-0.00567564059849125,0.02396349966220593,0.01337825214561231
181.0,0.004842112999540404,1.5439783981213053,-0.008269846071283215,-0.005610861589865851,0.04642185357708414,0.027433498721322152
182.0,0.005175533999135951,1.5439783981213053,-0.008029588189792105,-0.005468878584518395,0.07045491790361219,0.0424614280451406
183.0,0.005045993999374332,-1.046608410529102,-0.007674073096824066,-0.005254618473397751,0.051188572273471095,0.031119932433891717
184.0,0.0049634239985607564,-1.046608410529102,-0.007420002508749858,-0.005100157053921783,0.03226471394754352,0.019968766552714498
185.0,0.0050362129986751825,1.460405940973896,-0.007257510536968703,-0.004999590092241492,0.05436239008602297,0.03377004604181071
186.0,0.005169791000298574,1.460405940973896,-0.006976468341947261,-0.004825006012134871,0.07707901473645536,0.047943049558920064
187.0,0.004909995999696548,-1.5708637749700292,-0.006598010687930714,-0.00458960583058732,0.050033558275681664,0.031807515395659625
188.0,0.005096711000078358,-1.5708637749700292,-0.006343004101093986,-0.0044274921169851,0.02198819269965982,0.015063263292956153
189.0,0.004555036999590811,0.5658906898806,-0.0062428470697929025,-0.004358878395351107,0.028756946680676358,0.019459439095900914
190.0,0.005135789999258122,0.5658906898806,-0.006095157430621086,-0.004258938802651206,0.036404542318834714,0.024419009802388366
191.0,0.004905804000372882,0.7346417265332674,-0.005916563881281603,-0.004139143926677504,0.046437915231978974,0.030806555389520814
192.0,0.005357171001378447,0.7346417265332674,-0.005667788028436375,-0.003974107941492404,0.05742238323592092,0.037786898327905244
193.0,0.004926800000248477,-0.9316533952405943,-0.005384879430695371,-0.0037879394508010915,0.04071525609525442,0.027882903391591482
194.0,0.00511637000090559,-0.9316533952405943,-0.005176565115830423,-0.003645280200350204,0.023387705406552762,0.017601840562190624
195.0,0.004763934000948211,0.8818178572190157,-0.005065147630839986,-0.003561426193616715,0.03551392077055514,0.025214864733344715
196.0,0.00532571999974607,0.8818178572190157,-0.004876010432722843,-0.0034271388842154493,0.04909159884414113,0.03372952084494717
197.0,0.004928671998641221,0.26924744239036746,-0.004634054044131196,-0.003260897139299373,0.051813657959293435,0.03560878857179884
198.0,0.005199668999921414,0.26924744239036746,-0.004364640173067727,-0.0030757432252378346,0.054715059067912054,0.03759673285223985
199.0,0.0049397049988328945,-0.16910349033900468,-0.0040943639222785246,-0.0028900264560278405,0.05042291167869268,0.03518351461039374
200.0,0.005039166000642581,-0.16910349033900468,-0.003840274500093853,-0.002712730885420033,0.04607194454733825,0.03272658755963739
201.0,0.0049563470001885435,0.25040805481870143,-0.0036119259559438,-0.0025505265613424166,0.048617097387406,0.03445014887151822
202.0,0.00479033299961884,0.25040805481870143,-0.003379033869983226,-0.002385498876361401,0.05110154909131995,0.03612026172089996
203.0,0.005170495000129449,-0.04585233069757347,-0.0031148135659076867,-0.002198739243730121,0.04880536002953406,0.03488129503557352
204.0,0.005064932998720906,-0.04585233069757347,-0.002867617687379645,-0.002022067821466325,0.04658474131246094,0.03367244673828867
205.0,0.0047808729996177135,1.6885439501331982,-0.002644901955444725,-0.001861084130024175,0.07162373096300453,0.049028725327093216
206.0,0.0052112829998804955,1.6885439501331982,-0.002271650423889205,-0.0016055815672212839,0.09896095973434077,0.0657750580619845
207.0,0.004978205000952585,0.25425491821324897,-0.0017790024792406424,-0.001278139844239166,0.10178518193235493,0.06757952814334808
208.0,0.004985200999726658,0.25425491821324897,-0.0012715828885141067,-0.0009412423129778913,0.1046688503713901,0.0693962357733524
