seq,start,end,tick_delta
766.0,3.9046223505001763,3.905544391499916,0.004361657000117702
767.0,3.9091438314999323,3.909881424499872,0.00449257199989006
768.0,3.913775632499892,3.9146574635001343,0.004639257999770052
769.0,3.918109226499837,3.918884549500035,0.0043317060003573715
770.0,3.9227937834998556,3.9238134934998925,0.004702069999893865
771.0,3.927270703499744,3.928158917499786,0.004517870000199764
772.0,3.931671951499993,3.9325829135000276,0.004365903999769216
773.0,3.936144120500103,3.936953496499882,0.00446664699984467
774.0,3.9406494495001425,3.9415998855001817,0.004544160000023112
775.0,3.94515316549996,3.9457873155001835,0.004345672999988892
776.0,3.949738959499882,3.950609422499838,0.004700644999957149
777.0,3.954134202499972,3.9549833605001368,0.004419007999786118
778.0,3.958702339500178,3.9595775614998274,0.004550873999960459
779.0,3.963157442499778,3.964022683499934,0.0044686870000987255
780.0,3.9676385624998147,3.9684271984997395,0.004372137999780534
781.0,3.9722603744999105,3.9731452844998785,0.004732902999876387
782.0,3.9767280665000726,3.9776444965000337,0.004458834000161005
783.0,3.9812718654998207,3.982133783500103,0.004546829999981128
784.0,3.985766043500007,3.9868911775001834,0.004505135000272276
785.0,3.990264609500173,3.991166774500016,0.004491293000228325
786.0,3.994592660500075,3.9953546335000283,0.004184440999779326
787.0,3.999260839500039,4.00013116450009,0.004814291999991838
788.0,4.003655604500182,4.004732130500088,0.00439579199974105
789.0,4.008110109499739,4.008928988499974,0.004432279999946331
790.0,4.012741473499773,4.0136681124999996,0.004646240000056423
791.0,4.0172574494999935,4.018141832500078,0.004517784000199754
792.0,4.021664039500138,4.022600578499805,0.004392546999952174
793.0,4.026214550499844,4.026889682500041,0.004424170999755006
794.0,4.030734995500097,4.0342579815001045,0.005778460999863455
795.0,4.039806432499972,4.043122903499807,0.009088638999855903
796.0,4.04876848449976,4.0522997664998,0.008898133999991842
797.0,4.057735827499982,4.060868985499837,0.008875977999650786
798.0,4.066804122499889,4.070478722499956,0.00921569999991334
799.0,4.075729372500064,4.078812519499934,0.008700762999978906
800.0,4.084730906499772,4.088273643500088,0.009177034999993339
801.0,4.093730546499955,4.09680968649991,0.008843623999837291
802.0,4.098268018499766,4.100521758499781,0.004082546000063303
803.0,4.10285577149989,4.104289457499817,0.004280984999695647
804.0,4.107164338499842,4.108871436500067,0.004430281999702856
805.0,4.11162952650011,4.112795152499984,0.004250352999861207
806.0,4.116235327499908,4.117632919500011,0.004692414999681205
807.0,4.1206483145001584,4.121718177500043,0.004258810999999696
808.0,4.125187478499811,4.126507916500032,0.004685719000008248
809.0,4.129683702499733,4.130688223499874,0.004337825999755296
810.0,4.134231805499894,4.135619751500144,0.0047316919999502716
811.0,4.138621256499846,4.139845031500045,0.004356886000095983
812.0,4.143229243500173,4.146794040500026,0.005566411000017979
813.0,4.1522931234999305,4.155636820500149,0.009037471000283404
814.0,4.161274366500038,4.165068556500046,0.008972969999831548
815.0,4.170215385499887,4.173089030499796,0.008766562000346312
816.0,4.174638608500118,4.17691321250004,0.003944183999919915
817.0,4.179070769499958,4.180561489500178,0.004191429999991669
818.0,4.183646665499964,4.184997336500146,0.004481044999920414
819.0,4.188100170500093,4.189130594500057,0.004361148000043613
820.0,4.192658771499737,4.193728307499896,0.0045413190000545
821.0,4.19712278850011,4.197968166499777,0.004414118000113376
822.0,4.2015868224998485,4.202411335500074,0.004410687000017788
823.0,4.206216610500178,4.206996633499784,0.004659875000015745
824.0,4.210739251499945,4.211613691500133,0.004572173999804363
825.0,4.215194932499799,4.215998468499947,0.004461730999992142
826.0,4.219764936499814,4.22071256549998,0.0045686530002058134
827.0,4.224117414500142,4.224850063500071,0.004279758999928163
828.0,4.228746018499805,4.229624446500111,0.004692559999966761
829.0,4.233262413500142,4.234106986500137,0.004520239999692421
830.0,4.237711714500165,4.238687321500038,0.004489468999963719
831.0,4.242216390499834,4.242919124500077,0.004362094000043726
832.0,4.246769298500112,4.247686785499809,0.004657468000004883
833.0,4.251268312500088,4.252081190500121,0.004492822999964119
834.0,4.255641554500016,4.256601331499951,0.004370956999991904
835.0,4.260215824499937,4.2608508614998755,0.004440574000000197
836.0,4.264696797500164,4.26822674549976,0.005736732000059419
837.0,4.2737277564997385,4.27681751550017,0.00888666499986357
838.0,4.2828070155001114,4.286360420499932,0.009239686000000802
839.0,4.291690604499763,4.294829211499746,0.008733460999792442
840.0,4.300780892499915,4.304305971500071,0.009243994999906135
841.0,4.309799662500154,4.313210907499979,0.009123289999934059
842.0,4.318791362500178,4.322315019499911,0.0088487940001869
843.0,4.327823909499784,4.331139439500021,0.009053398000105517
844.0,4.33676655950012,4.3402929564999795,0.00895233500023096
845.0,4.345723005500076,4.348752771500131,0.008747100999698887
846.0,4.350131112500094,4.35246499249979,0.003954814999815426
847.0,4.3546738505001485,4.356128848499793,0.0042673240000112855
848.0,4.359238573500079,4.360919419500078,0.004646543000035308
849.0,4.3637023595001665,4.365796881500046,0.004711826000402652
850.0,4.36818087849997,4.37021389649999,0.004492647999995825
851.0,4.372608128499905,4.373985027500112,0.00408313400021143
852.0,4.377234833500097,4.3788642664999315,0.00473334700018313
853.0,4.381653370499862,4.382666413499919,0.004129990999899746
854.0,4.386236796499816,4.3874449485001605,0.0046724009998797555
855.0,4.3906386114999805,4.391783828500138,0.004415195999627031
856.0,4.395185536499866,4.39642418350013,0.00457000500000504
857.0,4.399695250499917,4.402657298499889,0.005254403999970236
858.0,4.40415715249992,4.4072168054999565,0.004363397999895824
859.0,4.40859682349992,4.410971095499917,0.004393994000110979
860.0,4.41329441049993,4.41530577750018,0.004354301000148553
861.0,4.417643849500109,4.419120790500074,0.004154276999997819
862.0,4.422238733499853,4.423829213500085,0.0046575989999837475
863.0,4.42664907849985,4.427676803500162,0.004129563999867969
864.0,4.431219387499823,4.433587186500063,0.005139824999787379
865.0,4.4357854035001765,4.437246920500002,0.004183452999768633
866.0,4.440248274499936,4.442425052499857,0.004747163000047294
867.0,4.444610975499927,4.446011755499967,0.0040944369998214825
868.0,4.449235229500118,4.450812868500179,0.004699011999946379
869.0,4.453683790499781,4.454726258500159,0.00418219199991654
870.0,4.458121423499961,4.4596045104999575,0.00460829699977694
871.0,4.462687983500018,4.463722896499803,0.004407762000028015
872.0,4.46723717750001,4.468604989499909,0.0047174330002235365
873.0,4.471654778500124,4.474705620500117,0.005195947000174783
874.0,4.476158759499867,4.479626811500111,0.0043494269998518575
875.0,4.485263446500085,4.487611072499931,0.008988624999801686
876.0,4.489686655500009,4.491982111499965,0.004198391000045376
877.0,4.494930111499798,4.496678926499953,0.005159519000244472
878.0,4.498689750500034,4.500360191500022,0.0036009520003972284
879.0,4.503149818499878,4.504302283499783,0.004273848000138969
880.0,4.507730328499747,4.5092660724999405,0.004737472999750025
881.0,4.51219308949976,4.513126179499977,0.0042057430000568274
882.0,4.516713056500066,4.5178950465001435,0.004669653999826551
883.0,4.5211837864999325,4.52232010050011,0.004505936999976257
884.0,4.525693757499994,4.526962545499828,0.004461685000023863
885.0,4.530244501499965,4.531136532500113,0.004406705999826954
886.0,4.534620285499841,4.53609612550008,0.004589418000250589
887.0,4.5391281504998915,4.539997977499752,0.004287914000087767
888.0,4.54370077249996,4.54500501550001,0.004705858000306762
889.0,4.548095383499913,4.548983067500103,0.004263426999841613
890.0,4.552709530500124,4.553907314500066,0.004789946000073542
891.0,4.557235604499965,4.558347782499823,0.004517589999977645
892.0,4.561639581500003,4.562848439500158,0.004396235000058368
893.0,4.566178498499994,4.567037701499885,0.00437212399992859
894.0,4.570636687500155,4.571904928499862,0.004652419000194641
895.0,4.575145344500015,4.5762498224999035,0.004485809000016161
896.0,4.579715319499883,4.580883487500159,0.004551424999590381
897.0,4.584144643500167,4.585218443499798,0.004446317000201816
898.0,4.588744894499996,4.5899680385000465,0.004587337999964802
899.0,4.593204420500115,4.594294774499758,0.0044682750003630645
900.0,4.597661302500001,4.598651631500161,0.004300340000099823
901.0,4.602234167499773,4.60332132350004,0.004717486000117788
902.0,4.6066567464999935,4.607882469500055,0.004428692999681516
903.0,4.611241645499831,4.612431171499793,0.004589262000081362
904.0,4.6157357854999645,4.6169405864998225,0.004480465999677108
905.0,4.620116943499852,4.620979722500124,0.00421987799973067
906.0,4.624603112500154,4.625813415500033,0.004645821999929467
907.0,4.62916130450003,4.630262312499781,0.004581507000239071
908.0,4.633674490499743,4.634664654499829,0.004346609000094759
909.0,4.638151331500012,4.641068294499746,0.0054014639999877545
910.0,4.642655308499798,4.646075418500004,0.004373682999812445
911.0,4.6517156734998935,4.65510391450016,0.009397515999808093
912.0,4.660762341499776,4.66466634849985,0.009090140999887808
913.0,4.669796245500038,4.673067318499761,0.009059049999905255
914.0,4.6787506165001105,4.682560069500141,0.008862700000008772
915.0,4.687759307500073,4.69097706850016,0.009054487999947014
916.0,4.696766495500015,4.699546746499891,0.008600503000252502
917.0,4.701887460500075,4.703850704499928,0.004802638000001025
918.0,4.705694990499978,4.707597647499824,0.003895278999607399
919.0,4.710174749499856,4.711939449499823,0.004413887000282557
920.0,4.714664142500169,4.716325614499965,0.004345419999935984
921.0,4.719178026499776,4.720191207499738,0.004239203999986785
922.0,4.723737611499928,4.724971804500001,0.004650847999982943
923.0,4.728112236499783,4.729195084500134,0.004373848999875918
924.0,4.73274105649989,4.73395736349994,0.004632670999853872
925.0,4.737119350500052,4.737989362499775,0.004214211000089563
926.0,4.741674700499971,4.742867251499774,0.004719616999864229
927.0,4.746246700499796,4.747367655500057,0.004567998000311491
928.0,4.750625374500032,4.751609994500086,0.00421836199984682
929.0,4.755230803500126,4.7563200374997905,0.004764687999795569
930.0,4.759736543499912,4.760976403500081,0.004502887000398914
931.0,4.764237448499898,4.765374355500171,0.0045166920003794075
932.0,4.768747979499949,4.769966999499957,0.0044933229996786395
933.0,4.773181834500065,4.774039354500019,0.0042717880000964215
934.0,4.7776374915001725,4.778937835500074,0.004620821000116848
935.0,4.782239900499917,4.783376572499947,0.004639253999812354
936.0,4.786695649499961,4.787665828499939,0.004255777000253147
937.0,4.79123598949991,4.792324962500061,0.004692737999903329
938.0,4.7956737585000155,4.796942168499754,0.004422115000124904
939.0,4.800161091499831,4.801239627499854,0.00451835600006234
940.0,4.80462322250014,4.805794812500153,0.004451037000308133
941.0,4.809229164499811,4.810318299500068,0.004607658000168158
942.0,4.813741240499894,4.815071356500084,0.004503458000272076
943.0,4.818094125500011,4.818972634499914,0.004206694999993488
944.0,4.822710177500085,4.8238768195001285,0.004759347999879537
945.0,4.827234078500169,4.828406665500097,0.004543131999980687
946.0,4.831684956499885,4.832866779499909,0.00443303800011563
947.0,4.836237769499803,4.83732597449989,0.004558396999982506
948.0,4.840686982499847,4.841661377499804,0.004284968999854755
949.0,4.845138147500165,4.846230732499862,0.004618844000106037
950.0,4.849665236500186,4.8508997065000585,0.004542865000075835
951.0,4.854162909499792,4.855305121499896,0.004537758999958896
952.0,4.858752716500021,4.859964808500081,0.004527712000253814
953.0,4.863174674499987,4.864121776499815,0.004303661999983888
954.0,4.867710737500147,4.8686873174997345,0.004502259999753733
955.0,4.872208616499847,4.873260336500152,0.004640745999950013
956.0,4.876737618500101,4.8779552734999925,0.004530845999852318
957.0,4.881244937500014,4.882544358500127,0.004566138999962277
958.0,4.885742023499915,4.886947921499996,0.004438841000137472
959.0,4.890127017500163,4.890987846500138,0.004222723999646405
960.0,4.894606703499903,4.895821358500143,0.004638444999727653
961.0,4.899156864500128,4.900224247499864,0.004558783999982552
962.0,4.9037386344998595,4.904971004500112,0.004574175000016112
963.0,4.908124386499821,4.909215865499846,0.00438415000007808
964.0,4.912667637499908,4.913947921500039,0.004540708000149607
965.0,4.917187354500129,4.918091589499909,0.004371963999801665
966.0,4.921619341499991,4.922765997499937,0.004564652000226488
967.0,4.926231021499916,4.927312782499939,0.004625363999821275
968.0,4.930706878500132,4.932014805499875,0.004484328999751597
969.0,4.935097742500147,4.9360281055001,0.004249018999871623
970.0,4.939644165499885,4.940806195500045,0.00467305199981638
971.0,4.944235087500147,4.94534565649974,0.0046128610001687775
972.0,4.948739772500176,4.950097896499756,0.004532348999873648
973.0,4.95319269950005,4.954071744499743,0.00425202199994601
974.0,4.957752006499959,4.958985474499968,0.004730507000203943
975.0,4.962214202500036,4.963330660500105,0.0044654789999185596
976.0,4.966662702499889,4.967874872500033,0.004454354999779753
977.0,4.971094675499899,4.971980678500131,0.00426459700020132
978.0,4.975633365500016,4.976906266500009,0.004682297999806906
979.0,4.9801670275001015,4.981244999500177,0.004517431999829569
980.0,4.984619847499744,4.985771161499997,0.0044447360000958724
981.0,4.9891904615001295,4.9900509545000205,0.004429466999681608
982.0,4.9937371205001,4.99497187850011,0.004704814999968221
983.0,4.998100490499837,4.999054481500025,0.004253693000009662
984.0,5.002733812500082,5.00394368949992,0.004743877999771939
985.0,5.007180220499777,5.0080584984998495,0.004285231000267231
986.0,5.011676310499752,5.012859349500104,0.0046529109999937646
987.0,5.016158677499789,5.017289902500124,0.004529599999841594
988.0,5.020639887499783,5.021805195499837,0.004395372000089992
989.0,5.025233969499823,5.026343757499944,0.0046772830000918475
990.0,5.029649281500042,5.030893749500137,0.0043690739998965
991.0,5.03419953950015,5.0351506434999465,0.004447712999990472
992.0,5.038658954500079,5.041925740500119,0.005340374000297743
993.0,5.047756152499915,5.051057922500149,0.00933269699999073
994.0,5.056828959499853,5.060448611499851,0.009144749000370211
995.0,5.0657309204998455,5.068900066499737,0.008685897999839653
996.0,5.07470756649991,5.078465508499903,0.00912001999995482
997.0,5.083793391499967,5.08710620849979,0.00910357099974135
998.0,5.092774732499947,5.0963146174999565,0.00892719000012221
999.0,5.101727221499914,5.105056073499782,0.008959451999999146
1000.0,5.110732607499813,5.114682681499744,0.00931712300007348
1001.0,5.120407175500077,5.123325493500033,0.008596158000273135
1002.0,5.12870111150005,5.135374173500168,0.007801998000104504
1003.0,5.137953972499872,5.139494677499897,0.00921743199978664
1004.0,5.142129898500116,5.142719888499869,0.0041590020000512595
1005.0,5.146650693499851,5.147225695499856,0.004566963000343094
1006.0,5.151292248499885,5.152193243499823,0.004678156999943894
1007.0,5.155640920499991,5.156168473499747,0.004262217999894347
1008.0,5.160109836499942,5.16068298250002,0.004465331000119477
1009.0,5.164597231500011,5.165331720500035,0.004641618000277958
1010.0,5.1692749965000075,5.17282162850006,0.005833716999859462
1011.0,5.178226415499921,5.181462324499989,0.0089578690003691
1012.0,5.187267389499993,5.191131940499872,0.009084226000140916
1013.0,5.196218374499949,5.199172915500185,0.00867048000009163
1014.0,5.200666566499876,5.204072362500028,0.004372247999981482
1015.0,5.209768526499829,5.212012003500149,0.009008932000142522
1016.0,5.21415286850015,5.21591033049981,0.003932204999728128
1017.0,5.218647625500125,5.219883719500103,0.004343577999861736
1018.0,5.223233499500111,5.224996093500067,0.004822009999770671
1019.0,5.227737217499907,5.229204895500061,0.004453350999938266
1020.0,5.232166120500096,5.233848260500054,0.004406379999636556
1021.0,5.236601834500107,5.237816526499955,0.0042317319998801395
1022.0,5.241193379500146,5.24253317549983,0.00462353200009602
1023.0,5.245683348499824,5.246884488499745,0.004487129999688477
1024.0,5.250201791499876,5.251806195499739,0.004679511000176717
1025.0,5.254619416499736,5.255867495499842,0.004278125999917393
1026.0,5.25913647949983,5.26051224549974,0.00452698099979898
1027.0,5.263733800500177,5.265216375500131,0.0047645069998907275
1028.0,5.268144914499771,5.269761725499848,0.004380684999887308
1029.0,5.272692479500165,5.273903114500172,0.004378914999961125
1030.0,5.277282000499781,5.280816356500054,0.005613121000351384
1031.0,5.2862676804998046,5.289657059499859,0.009051586000168754
1032.0,5.295289688499906,5.29786642550016,0.008520671000042057
1033.0,5.300592786500147,5.302581193499918,0.005072033000033116
1034.0,5.304153771499841,5.305880198499835,0.0033661939996818546
1035.0,5.3087477594999655,5.310229269499814,0.0046195310001166945
1036.0,5.313133213499896,5.314247531499859,0.004086995999841747
1037.0,5.317684589500004,5.318790836499829,0.004616618999989441
1038.0,5.322200400500151,5.323443534499802,0.004544612000245252
1039.0,5.32667970149987,5.327674927500084,0.0043817480000143405
1040.0,5.331165079499897,5.332515224500185,0.0046588879999944766
1041.0,5.335735171499891,5.337057299499975,0.004567897000015364
1042.0,5.340193229500073,5.341354382499958,0.004294920000120328
1043.0,5.344608631499796,5.345829210500142,0.004563785000300413
1044.0,5.349241896499734,5.350723307500175,0.004649889000120311
1045.0,5.353657916499742,5.354911460499807,0.004429071000231488
1046.0,5.358134708500074,5.359468163499969,0.004453894000107539
1047.0,5.362735819499903,5.363981877500009,0.0046139820001371845
1048.0,5.367182243499883,5.368643698499909,0.0044310719999884896
1049.0,5.371604799499892,5.372632522499771,0.00426662599966221
1050.0,5.3762109184999645,5.377536833500017,0.004756024000016623
1051.0,5.380729181500101,5.381990211500124,0.004547120000097493
1052.0,5.385200307499872,5.386677915500059,0.004449309000392532
1053.0,5.389658821499779,5.390673981500186,0.004294140000183688
1054.0,5.39423224050006,5.395582898499924,0.004746479000004911
1055.0,5.398727493499791,5.399992890500016,0.004483991999677528
1056.0,5.403160343500076,5.404668296499949,0.004435334999925544
1057.0,5.4077307884999755,5.408988079499977,0.0045819850001862505
1058.0,5.412229849499909,5.413616195499799,0.004481248000047344
1059.0,5.416690451500017,5.417966511499799,0.004474271000162844
1060.0,5.421175138500075,5.422509158499906,0.004473669000162772
1061.0,5.425654226499773,5.426895994499773,0.004477089999909367
1062.0,5.430189767499996,5.431321628499973,0.00436406300013914
1063.0,5.434618638500069,5.435835779499939,0.004580647000238969
1064.0,5.439205233500161,5.44250040650013,0.005326260999936494
1065.0,5.448226631499892,5.451443948500128,0.009213308000198595
1066.0,5.45727518249987,5.4610720625000795,0.00908450199995059
1067.0,5.466293637499803,5.469610276500134,0.009011710000322637
1068.0,5.475298059499892,5.478818105500068,0.00897103400029664
1069.0,5.484208675499758,5.484953205500005,0.007769927000026655
1070.0,5.488762037499782,5.48953759349979,0.0045289110003068345
1071.0,5.493245876500168,5.493946092499755,0.004488046000005852
1072.0,5.4977969834999385,5.498619062499984,0.004550613999981579
1073.0,5.502133781500106,5.502846704499916,0.004334152999945218
1074.0,5.506793473499783,5.507620316499924,0.004667553999752272
1075.0,5.5112066645001505,5.513766493500043,0.005286524999974063
1076.0,5.515692186500019,5.516314501499892,0.003504495000015595
1077.0,5.52015410749982,5.520898356499856,0.0045090069997968385
1078.0,5.5246245744997395,5.525222855500033,0.00437957100029962
1079.0,5.529185587499796,5.529746448499736,0.0046041699997658725
1080.0,5.5337920705001125,5.534627836500022,0.004709611000180303
1081.0,5.538096546500128,5.538765254500049,0.0042497189997448
1082.0,5.54276468650005,5.543548536500111,0.004719073999694956
1083.0,5.54728730450006,5.548041795500012,0.004525218999788194
1084.0,5.5516056774999925,5.552419760500015,0.0043233739997958764
1085.0,5.556116803500117,5.556704099500166,0.004392403999645467
1086.0,5.560668128499856,5.561458326500087,0.004660505000174453
1087.0,5.565210827499868,5.565930200500134,0.004548648999843863
1088.0,5.569675658499818,5.5705268974998035,0.004465925000204152
1089.0,5.574194860500029,5.574810551499922,0.004425511000135884
1090.0,5.578739361500084,5.579613795499881,0.004663499999878695
1091.0,5.583278276500096,5.584143615500125,0.0045651960003851855
1092.0,5.587656746499761,5.58862866949994,0.004404188999615144
1093.0,5.592242848500064,5.593068166499961,0.0045556079999187205
1094.0,5.596762842500084,5.59772893950003,0.004528617000232771
1095.0,5.601268975499806,5.602190288499969,0.004516612000315945
1096.0,5.605669370499982,5.609272260499893,0.005322520000390796
1097.0,5.614724201499939,5.617915803500182,0.009202007000112644
1098.0,5.623808622499837,5.627646519500104,0.009175708999919152
1099.0,5.632740956500129,5.635671555499812,0.008624506000160181
1100.0,5.637156743499872,5.64057883050009,0.004389798000374867
1101.0,5.646204795500125,5.648297044499941,0.008694429000115633
1102.0,5.65065191650001,5.652372105500035,0.004226159000154439
1103.0,5.655195019499843,5.656463106499814,0.0043793579998236964
1104.0,5.659711506500116,5.661279426499732,0.00466850400016483
1105.0,5.664137692499935,5.665373579499828,0.004280715999811946
1106.0,5.668733155499922,5.670518655500018,0.004764921999594662
1107.0,5.673237855499792,5.6747972924999885,0.004495126999700005
1108.0,5.67774712649998,5.6793549574999815,0.004508930000156397
1109.0,5.682237572500071,5.683712038499834,0.004503610000028857
1110.0,5.686623113499991,5.6881795824997425,0.004234207000081369
1111.0,5.691187769500175,5.6927594174999285,0.004763811999964673
1112.0,5.69568822049996,5.697060102500018,0.004264837999926385
1113.0,5.700236091499846,5.701753824499974,0.004737866999676044
1114.0,5.704631997499746,5.706304601500051,0.0044321189998299815
1115.0,5.70914762350003,5.710381198499817,0.0042891299999610055
1116.0,5.713738113499858,5.715386646500065,0.004783391000273696
1117.0,5.71814176550015,5.71957850050012,0.0043673840000337805
1118.0,5.722683971499919,5.724430855500032,0.004553212000246276
1119.0,5.7271921544997895,5.728786941499948,0.004529601999820443
1120.0,5.73164466649996,5.733205719499892,0.004406813000059628
1121.0,5.736242635499821,5.7378268685001785,0.004644414999802393
1122.0,5.7406451144997845,5.742103899499853,0.004234792000261223
1123.0,5.745238238499951,5.746717641499799,0.004733483000109118
1124.0,5.749717432499892,5.751307972499944,0.004475019999972574
1125.0,5.754165798499798,5.755768159499894,0.004574835000312305
1126.0,5.758726865499739,5.760304428500149,0.0044326220004222705
1127.0,5.7631574345000445,5.764674014500088,0.004445036000106484
1128.0,5.767683600499822,5.76905427849988,0.004350747999978921
1129.0,5.772188552499756,5.773517548499967,0.004556618000151502
1130.0,5.776667270500184,5.778064420499959,0.004409977999785042
1131.0,5.781244850500116,5.78269793949994,0.004743497000163188
1132.0,5.785742020500038,5.787349015499785,0.004505000000335713
1133.0,5.79013523850017,5.791779369500091,0.004397112000333436
1134.0,5.794715607500166,5.798383759499757,0.0054237229996942915
1135.0,5.803762119499879,5.807469355499961,0.009353427999940322
1136.0,5.812768933500138,5.815394081500017,0.008279376000245975
1137.0,5.818027745499876,5.8196554575001755,0.004898013000001811
1138.0,5.82165224649998,5.823650050499964,0.0037035020000075747
1139.0,5.826158328499787,5.827399906499977,0.004185918000075617
1140.0,5.830656676499984,5.83178456350015,0.004406795999784663
1141.0,5.835171515499951,5.836389839500043,0.004668841999773576
1142.0,5.839703406500121,5.841191506499854,0.0045297329997993074
1143.0,5.844099724499756,5.845149663499797,0.004232264999700419
1144.0,5.848732839499917,5.850102153499847,0.0047938040002009075
1145.0,5.853233510500104,5.85463270550008,0.004501147999690147
1146.0,5.857670071499797,5.859229720500025,0.004478953000216279
1147.0,5.862207731499893,5.863437255499775,0.004487560000143276
1148.0,5.866733449499861,5.868133426499753,0.004542337999737356
1149.0,5.87116200950004,5.872553701499783,0.00452472899996792
1150.0,5.875632656499874,5.876954606500021,0.004342772999734734
1151.0,5.880098452500079,5.881124639499831,0.004321682999943732
1152.0,5.884626413499973,5.885963124499995,0.004682620000039606
1153.0,5.8891634794999845,5.890279677500075,0.004431662000115466
1154.0,5.8936831384999095,5.894856012499986,0.004469894000067143
1155.0,5.8980971024998325,5.899123157500071,0.004416845999912766
1156.0,5.902646810499846,5.903982116500174,0.004698958000062703
1157.0,5.907234221499948,5.908641505499872,0.004631232000065211
1158.0,5.911637336500007,5.912974280499839,0.004343833999882918
1159.0,5.916233273499984,5.917521860500074,0.004631521000192151
1160.0,5.9207337664997794,5.922472833499796,0.004530930000328226
1161.0,5.925131478500134,5.926388036500157,0.004393413999878248
1162.0,5.929709151499992,5.933028232499964,0.0052609210001719475
1163.0,5.938748434499757,5.942341972499889,0.009328885000286391
1164.0,5.947801515500032,5.951369036500182,0.008959887999935745
1165.0,5.956712437499846,5.959928662499806,0.008878353999989486
1166.0,5.961158117499963,5.963456653500089,0.0038348200000655197
1167.0,5.965648025499831,5.967128122500071,0.0042136460001529485
1168.0,5.970237974499923,5.972076897499846,0.004685406000135117
1169.0,5.974630216499918,5.975811265499942,0.004167676999713876
1170.0,5.979133640500095,5.9802381264998985,0.004486554999857617
1171.0,5.983628692500133,5.9845351905000825,0.004408206999869435
1172.0,5.988092920500094,5.9891732305000005,0.004521329999988666
1173.0,5.992645319499843,5.993632877499749,0.004559563999919192
1174.0,5.997186972500003,5.998206180499892,0.004469426000014209
1175.0,6.001664757499839,6.002739165499861,0.004632362999927864
1176.0,6.006124314500084,6.0073204914997405,0.004453422000096907
1177.0,6.010780069500015,6.014152544500121,0.005789958000150364
1178.0,6.019804952500181,6.023718997500055,0.009015705999900092
1179.0,6.028723269500006,6.031937276499775,0.008689359000072727
1180.0,6.037808157499967,6.042004674499822,0.009388708000187762
1181.0,6.046706429499864,6.049735066500034,0.008563590999983717
1182.0,6.051177883499804,6.0534040325001115,0.003945148999719095
1183.0,6.055672156499895,6.057268298499821,0.004257763000168779
1184.0,6.060266525500083,6.062011068499942,0.004653663999761193
1185.0,6.0646077864998915,6.066023568499986,0.004341648999798053
1186.0,6.069213577499795,6.070560572499744,0.004499739000038971
1187.0,6.073613486500108,6.074705113499931,0.0043265409999548865
1188.0,6.078124236500116,6.0793269965001855,0.0045212489999357786
1189.0,6.082617909500186,6.083661260499866,0.004474982999909116
1190.0,6.087184659500053,6.088222297500124,0.004414470000028814
1191.0,6.091657025499899,6.092632366499856,0.004547722000097565
1192.0,6.096212897499754,6.097396647499863,0.004652131000057125
1193.0,6.100624289500047,6.101737045500158,0.004423694999786676
1194.0,6.105243749500005,6.106494179499805,0.004596702000071673
1195.0,6.109745376500086,6.1108955734998744,0.0045138640002733155
1196.0,6.11424181350003,6.115474801500113,0.004500134000409162
1197.0,6.11871120349997,6.119766004499979,0.0044472100003076775
1198.0,6.123243333499886,6.12450086050012,0.004548013000203355
1199.0,6.127690826499929,6.128662529500161,0.004352720000042609
1200.0,6.132233380500111,6.133465082500152,0.004637709999769868
1201.0,6.136681302500165,6.137581479500113,0.004270851999990555
1202.0,6.141127744499954,6.142321057499885,0.0045939950000501995
1203.0,6.145597964499757,6.14653024349991,0.004333765999945172
1204.0,6.150094468499901,6.151055079500111,0.00449140399996395
1205.0,6.1546290784999655,6.155799855499936,0.004760539000017161
1206.0,6.159221786499984,6.160459738499867,0.004517957000189199
1207.0,6.163660010499825,6.164572398499786,0.004293201000109548
1208.0,6.168091379499856,6.169039494499884,0.004418520999934117
1209.0,6.17273401149987,6.173830645499947,0.004805184000360896
1210.0,6.177240601499761,6.1785012894997635,0.00451795500021035
1211.0,6.181649427499906,6.18250871049986,0.004220224000164308
1212.0,6.186232656500124,6.1874816714998815,0.004771960999732983
1213.0,6.1906401134997395,6.19183710849984,0.004473428999972384
1214.0,6.195145068500096,6.196383308500117,0.004465896999590768
1215.0,6.199654120499872,6.200515384499795,0.004287358000055974
1216.0,6.204147384500175,6.205453766499886,0.004761529999996128
1217.0,6.208612652500051,6.209698338499948,0.0043740229998547875
1218.0,6.213102081499983,6.214085480499762,0.0043312869997862435
1219.0,6.217730674499762,6.218843732499863,0.0047983210001802945
1220.0,6.222239247500056,6.2234462255000835,0.004492583999763156
1221.0,6.226735186499809,6.227909803500097,0.004515678000188927
1222.0,6.231179986500138,6.232166898500054,0.004272617000424361
1223.0,6.2357287145000555,6.236824598499879,0.004704083999968134
1224.0,6.240245327499906,6.2414978725000765,0.004512329000135651
1225.0,6.2446038574998965,6.245914731499852,0.004409797999869625
1226.0,6.249161784499847,6.25011383150013,0.004323718999785342
1227.0,6.253730927499873,6.254989222500171,0.004766226999890932
1228.0,6.258117992500047,6.2593992554998295,0.004407600999911665
1229.0,6.2625965944998825,6.2635311105000255,0.00431578100005936
1230.0,6.267143561499779,6.268097565499829,0.0044907579999744485
1231.0,6.271668734500054,6.272720291499809,0.004691240999818547
1232.0,6.276120489500045,6.277287011499993,0.004433791999872483
1233.0,6.280661698499898,6.281597596499978,0.0044256989999666985
