tick,position_value,speed_value,angle_value,ang_vel_value,position_sample,speed_sample,angle_sample,ang_vel_sample
2939.0,-0.0012066430628770973,-1.3367389115681961e-05,-9.046669214452913e-05,-0.0003493981889812401,,,,
2940.0,-0.0012067077263787798,-1.7672624026249697e-05,-9.215687338976263e-05,-0.00036654514805938454,-0.0012067077263787798,-1.7672624026249697e-05,-9.215687338976263e-05,-0.00036654514805938454
2941.0,-0.0012068018035884377,-1.5071673404180361e-05,-9.410811417278532e-05,-0.0003651250899726104,,,,
2942.0,-0.0012068755329336376,-1.7747872526936916e-05,-9.589427507726819e-05,-0.00038234855000956395,-0.0012068755329336376,-1.7747872526936916e-05,-9.589427507726819e-05,-0.00038234855000956395
2943.0,-0.0012069553464829773,-8.260055179244414e-06,-9.761372594749815e-05,-0.00036550719147010794,,,,
2944.0,-0.0012069958855865297,-1.2424581787379437e-05,-9.940758005169113e-05,-0.00038208270778205834,-0.0012069958855865297,-1.2424581787379437e-05,-9.940758005169113e-05,-0.00038208270778205834
2945.0,-0.0012070638437997002,-1.7043150242600647e-05,-0.00010149744179098752,-0.00040458088547629963,,,,
2946.0,-0.0012071463951441052,-1.7513012778897542e-05,-0.00010345709687477229,-0.0004137462110306477,-0.0012071463951441052,-1.7513012778897542e-05,-0.00010345709687477229,-0.0004137462110306477
2947.0,-0.0012072405759762474,-1.4877511938743259e-05,-0.00010568212593987188,-0.00041338217777432207,,,,
2948.0,-0.0012073127887858761,-1.8065490675996434e-05,-0.00010768860986208034,-0.0004326005207170057,-0.0012073127887858761,-1.8065490675996434e-05,-0.00010768860986208034,-0.0004326005207170057
2949.0,-0.0012073990824861775,-1.0810241536218047e-05,-0.00010975501925856545,-0.00042173731771203327,,,,
2950.0,-0.0012074541504943665,-2.4721634108694038e-06,-0.00011190337403746276,-0.00041348908789516945,-0.0012074541504943665,-2.4721634108694038e-06,-0.00011190337403746276,-0.00041348908789516945
2951.0,-0.0012074654143556548,-1.2155852830136661e-05,-0.00011378734485825198,-0.00044490246054309444,,,,
2952.0,-0.0012075364490509181,-1.4489738488904488e-05,-0.00011638720446071802,-0.00045793471142597256,-0.0012075364490509181,-1.4489738488904488e-05,-0.00011638720446071802,-0.00045793471142597256
2953.0,-0.001207599526693358,-2.6442873534323653e-05,-0.00011838071469627317,-0.0004971191719058681,,,,
2954.0,-0.0012077285016503666,-2.402049148076776e-05,-0.00012080541047457075,-0.0004957078956397709,-0.0012077285016503666,-2.402049148076776e-05,-0.00012080541047457075,-0.0004957078956397709
2955.0,-0.001207859230316806,-2.0686376653394338e-05,-0.00012350324170722115,-0.0005041935535625339,,,,
2956.0,-0.0012079599577045584,-1.6347821868705783e-05,-0.00012595829221814203,-0.0005040534904181865,-0.0012079599577045584,-1.6347821868705783e-05,-0.00012595829221814203,-0.0005040534904181865
2957.0,-0.0012080337839286445,-1.1225816746708051e-05,-0.0001282345811472646,-0.0004989290609591266,,,,
2958.0,-0.0012080992084489012,-1.3151399990329158e-05,-0.00013114236017055543,-0.0005152802492511517,-0.0012080992084489012,-1.3151399990329158e-05,-0.00013114236017055543,-0.0005152802492511517
2959.0,-0.0012081555061465934,-2.4989332157533714e-05,-0.00013334813991419184,-0.000554771691896754,,,,
2960.0,-0.0012083001827847258,-2.587553719516616e-05,-0.0001365600105959932,-0.0005639060510134864,-0.0012083001827847258,-2.587553719516616e-05,-0.0001365600105959932,-0.0005639060510134864
2961.0,-0.001208411303493794,-2.9636131293636853e-05,-0.0001389816662224599,-0.0005877370562557773,,,,
2962.0,-0.001208557711139065,-2.1494609209449205e-05,-0.0001418851895464847,-0.0005756100335388893,-0.001208557711139065,-2.1494609209449205e-05,-0.0001418851895464847,-0.0005756100335388893
2963.0,-0.0012086785393446737,-2.164392228092908e-05,-0.0001451208811938675,-0.0005938261092672393,,,,
2964.0,-0.0012087835295962988,-1.6810318317855476e-05,-0.00014800141050941315,-0.0005942999225254348,-0.0012087835295962988,-1.6810318317855476e-05,-0.00014800141050941315,-0.0005942999225254348
2965.0,-0.0012088738063009187,-1.5300234198253173e-05,-0.00015119298829794768,-0.0006004124228199137,,,,
2966.0,-0.0012089477891757622,-1.5850221755632217e-05,-0.00015409622733052804,-0.0006171640480215681,-0.0012089477891757622,-1.5850221755632217e-05,-0.00015409622733052804,-0.0006171640480215681
2967.0,-0.0012090174567649548,-9.472616216249365e-06,-0.00015680889167206855,-0.000611306564880696,,,,
2968.0,-0.0012090636705050922,-1.2941131712067915e-05,-0.0001597912528370092,-0.0006311409837951534,-0.0012090636705050922,-1.2941131712067915e-05,-0.0001597912528370092,-0.0006311409837951534
2969.0,-0.001209134804450828,-1.612546888528592e-05,-0.00016326046631012772,-0.0006558909763358593,,,,
2970.0,-0.0012092146962158661,-1.5928791314691776e-05,-0.00016651000206904996,-0.0006687385689252474,-0.0012092146962158661,-1.5928791314691776e-05,-0.00016651000206904996,-0.0006687385689252474
2971.0,-0.0012092888228532794,-9.466843634092056e-06,-0.00016962206126071232,-0.0006643185712520932,,,,
2972.0,-0.0012093350287278198,-9.367955721503855e-06,-0.00017286447465049562,-0.000677710777723745,-0.0012093350287278198,-9.367955721503855e-06,-0.00017286447465049562,-0.000677710777723745
2973.0,-0.0012093855340657162,-8.889988337004867e-06,-0.00017651820795608808,-0.0006940913613269955,,,,
2974.0,-0.001209428505468991,-1.3959264748523094e-05,-0.0001798732269579599,-0.0007198181772723538,-0.001209428505468991,-1.3959264748523094e-05,-0.0001798732269579599,-0.0007198181772723538
2975.0,-0.0012095034139127962,-1.0521814160569413e-05,-0.00018373592749796437,-0.0007253495132620677,,,,
2976.0,-0.0012095544878193442,-1.4174309774335813e-05,-0.0001872568443940086,-0.0007508474070492657,-0.0012095544878193442,-1.4174309774335813e-05,-0.0001872568443940086,-0.0007508474070492657
2977.0,-0.0012096196896443092,-8.060868779435115e-06,-0.00019071074246659257,-0.0007489685346954855,,,,
2978.0,-0.0012096672395323518,-9.12312061812455e-06,-0.00019512879850331908,-0.0007697418990008601,-0.0012096672395323518,-9.12312061812455e-06,-0.00019512879850331908,-0.0007697418990008601
2979.0,-0.001209708763826387,-2.05689842417768e-05,-0.00019863231339511497,-0.0008126894772937974,,,,
2980.0,-0.0012098084794646116,-1.802122136838054e-05,-0.00020257212145535756,-0.0008187791038165108,-0.0012098084794646116,-1.802122136838054e-05,-0.00020257212145535756,-0.0008187791038165108
2981.0,-0.0012099046116876653,-1.0382283492644619e-05,-0.0002069398085188968,-0.0008229066694021414,,,,
2982.0,-0.0012099549011225046,-1.2099811782600607e-05,-0.00021092578244833468,-0.0008433222156809365,-0.0012099549011225046,-1.2099811782600607e-05,-0.00021092578244833468,-0.0008433222156809365
2983.0,-0.001210009538645396,-6.839977545526555e-06,-0.00021473386125914247,-0.0008452081119484908,,,,
2984.0,-0.0012100499962917812,-1.028715625266236e-05,-0.00021973316581642147,-0.000873375357341299,-0.0012100499962917812,-1.028715625266236e-05,-0.00021973316581642147,-0.000873375357341299
2985.0,-0.0012100972374645069,-1.9159794753139924e-05,-0.00022374392205431722,-0.0009125312795116147,,,,
2986.0,-0.0012101902040074959,-1.5289343035779272e-05,-0.00022817167712782676,-0.0009182678477857729,-0.0012101902040074959,-1.5289343035779272e-05,-0.00022817167712782676,-0.0009182678477857729
2987.0,-0.0012102727809083186,-8.06736648109676e-06,-0.00023313119126900392,-0.0009252209482231334,,,,
2988.0,-0.0012103117729994714,-1.1063064561603092e-05,-0.00023760307185534857,-0.0009505916611549438,-0.0012103117729994714,-1.1063064561603092e-05,-0.00023760307185534857,-0.0009505916611549438
2989.0,-0.0012103608746746263,-6.5890843823322e-06,-0.00024182212370044365,-0.0009560914312472232,,,,
2990.0,-0.0012103997382408131,-1.0013310363610968e-05,-0.0002474613173217218,-0.0009867931320904498,-0.0012103997382408131,-1.0013310363610968e-05,-0.0002474613173217218,-0.0009867931320904498
2991.0,-0.0012104453644302075,-1.644796047254651e-05,-0.0002519576935152897,-0.0010221164038282965,,,,
2992.0,-0.0012105244351875773,-1.2469894301036097e-05,-0.0002568713433447476,-0.0010303747239705033,-0.0012105244351875773,-1.2469894301036097e-05,-0.0002568713433447476,-0.0010303747239705033
2993.0,-0.0012105911547210723,-5.908857376284612e-06,-0.0002623843107564072,-0.001040492865462146,,,,
2994.0,-0.0012106200671856548,-9.00268831516727e-06,-0.00026747551726303024,-0.001068661610705332,-0.0012106200671856548,-9.00268831516727e-06,-0.00026747551726303024,-0.001068661610705332
2995.0,-0.0012106614570451821,-3.899556246942755e-06,-0.0002723886890180535,-0.0010762395785541845,,,,
2996.0,-0.001210680529934668,-5.760281208133433e-06,-0.00027765262092265404,-0.0011020248014523017,-0.001210680529934668,-5.760281208133433e-06,-0.00027765262092265404,-0.0011020248014523017
2997.0,-0.0012107127829933733,-4.5877698144794015e-06,-0.00028382309582341333,-0.0011261330785500912,,,,
2998.0,-0.00121073570702395,-7.903019177042606e-06,-0.00028945012380650207,-0.0011570001070796327,-0.00121073570702395,-7.903019177042606e-06,-0.00028945012380650207,-0.0011570001070796327
2999.0,-0.0012107724893032214,-3.914609205260819e-06,-0.0002948350406468045,-0.0011691835702898562,,,,
3000.0,-0.0012107919372579094,-3.931287580470536e-06,-0.0003006435972369308,-0.0011932959903440173,-0.0012107919372579094,-3.931287580470536e-06,-0.0003006435972369308,-0.0011932959903440173
3001.0,-0.0012108275956087791,3.1311171469081656e-06,-0.000311467269187661,-0.0012239089322696602,,,,
3002.0,-0.001210792503751125,-1.3970313935879791e-06,-0.00032518417469375974,-0.0012877030860396895,-0.001210792503751125,-1.3970313935879791e-06,-0.00032518417469375974,-0.0012877030860396895
3003.0,-0.0012107994239000308,6.34927925613313e-06,-0.00033156276943589866,-0.0013023699608671398,,,,
3004.0,-0.0012107682930790728,2.464406765672065e-05,-0.0003379483518677364,-0.0012904767897054502,-0.0012107682930790728,2.464406765672065e-05,-0.0003379483518677364,-0.0012904767897054502
3005.0,-0.0012106553445114059,3.803129738887059e-06,-0.00034386285863808913,-0.0013589705864644626,,,,
3006.0,-0.001210632828184471,6.946816324778461e-06,-0.0003519086073031279,-0.0013853795087735378,-0.001210632828184471,6.946816324778461e-06,-0.0003519086073031279,-0.0013853795087735378
3007.0,-0.0012106022815950982,1.2425471059859406e-05,-0.00035800040777709353,-0.0014006430432383253,,,,
3008.0,-0.001210541646538872,1.512303035608392e-05,-0.00036483540576393985,-0.0014208013075355226,-0.001210541646538872,1.512303035608392e-05,-0.00036483540576393985,-0.0014208013075355226
3009.0,-0.0012104576316779594,1.0642329539356324e-05,-0.0003727285608675485,-0.0014664750497940951,,,,
3010.0,-0.0012104064426049917,1.0150549929875009e-05,-0.00037978223253327736,-0.0014969339460804464,-0.0012104064426049917,1.0150549929875009e-05,-0.00037978223253327736,-0.0014969339460804464
3011.0,-0.0012103614564944137,1.1782427777711291e-05,-0.0003864164776226208,-0.0015185610665581328,,,,
3012.0,-0.0012102929957700137,1.2314926800767709e-05,-0.00039523993851061425,-0.0015543637349907159,-0.0012102929957700137,1.2314926800767709e-05,-0.00039523993851061425,-0.0015543637349907159
3013.0,-0.0012102394831890408,1.8071084696150806e-05,-0.0004019941820863694,-0.0015730699238702714,,,,
3014.0,-0.0012101517818115584,1.902074272828006e-05,-0.0004096284996450065,-0.0015991786848190458,-0.0012101517818115584,1.902074272828006e-05,-0.0004096284996450065,-0.0015991786848190458
3015.0,-0.0012100447075266217,1.3330182541134117e-05,-0.00041863082498052077,-0.0016530014891759925,,,,
3016.0,-0.0012099794438726864,1.337719350002758e-05,-0.00042672380621398923,-0.0016865635219848866,-0.0012099794438726864,1.337719350002758e-05,-0.00042672380621398923,-0.0016865635219848866
3017.0,-0.0012099173334161153,1.5108997906414349e-05,-0.0004345545391989297,-0.0017120700975599265,,,,
3018.0,-0.001209843796019569,1.081294914914017e-05,-0.0004428874000848183,-0.0017567090943852383,-0.001209843796019569,1.081294914914017e-05,-0.0004428874000848183,-0.0017567090943852383
3019.0,-0.0012097841625942005,5.474613640254956e-06,-0.0004525756524967484,-0.0018105484303446715,,,,
3020.0,-0.001209757639744447,1.3545053175837889e-05,-0.00046134721285603843,-0.0018296663209308442,-0.001209757639744447,1.3545053175837889e-05,-0.00046134721285603843,-0.0018296663209308442
3021.0,-0.001209683721856347,1.821907652269893e-05,-0.0004713320441162145,-0.0018572231346482046,,,,
3022.0,-0.0012095940960244456,1.384704100629653e-05,-0.00048046835617144255,-0.0019085529823704617,-0.0012095940960244456,1.384704100629653e-05,-0.00048046835617144255,-0.0019085529823704617
3023.0,-0.0012095311344290506,1.4674938195018412e-05,-0.0004891464225259177,-0.0019392909493222705,,,,
3024.0,-0.0012094587885392953,1.542638504581183e-05,-0.0004987069213408775,-0.0019771825899620385,-0.0012094587885392953,1.542638504581183e-05,-0.0004987069213408775,-0.0019771825899620385
3025.0,-0.0012093730195199119,1.1786085200693057e-05,-0.0005096998410287628,-0.002033957782813967,,,,
3026.0,-0.0012093154191654112,1.3601865777236513e-05,-0.0005196400957727627,-0.0020710658029678202,-0.0012093154191654112,1.3601865777236513e-05,-0.0005196400957727627,-0.0020710658029678202
3027.0,-0.0012092545320318859,1.8792424186078948e-05,-0.0005289109753822479,-0.0020940669607086696,,,,
3028.0,-0.0012091624555240087,1.7994560961748777e-05,-0.0005391711936007149,-0.0021384888260873123,-0.0012091624555240087,1.7994560961748777e-05,-0.0005391711936007149,-0.0021384888260873123
3029.0,-0.0012090640318795545,1.3796400124195261e-05,-0.0005508679426536879,-0.002199901468388049,,,,
3030.0,-0.00120899714884945,1.2346082146864994e-05,-0.0005615327591864456,-0.0022467830158603526,-0.00120899714884945,1.2346082146864994e-05,-0.0005615327591864456,-0.0022467830158603526
3031.0,-0.0012089319070277618,2.1846366709384478e-05,-0.0005734056930572157,-0.002270754754023065,,,,
3032.0,-0.001208826049627716,1.1898065715326149e-05,-0.0005844087215058326,-0.002342154586598099,-0.001208826049627716,1.1898065715326149e-05,-0.0005844087215058326,-0.002342154586598099
3033.0,-0.0012087628948971667,1.8088690697571183e-05,-0.0005968408382347879,-0.0023760937720299566,,,,
3034.0,-0.001208675312495713,1.2485967778767611e-05,-0.0006083454850946891,-0.002439410358680444,-0.001208675312495713,1.2485967778767611e-05,-0.0006083454850946891,-0.002439410358680444
3035.0,-0.0012086209575943865,4.644567947980711e-05,-0.0006189649189816193,-0.002434001955714933,,,,
3036.0,-0.0012083945778227371,8.562577806546019e-05,-0.0006308284294975595,-0.002419418504452499,-0.0012083945778227371,8.562577806546019e-05,-0.0006308284294975595,-0.002419418504452499
3037.0,-0.0012079296454317494,0.0001803948042479453,-0.0006439654316421124,-0.0023173310765586654,,,,
3038.0,-0.001207046875880582,0.0002655191717360645,-0.0006553053885931359,-0.0022295219517597313,-0.001207046875880582,0.0002655191717360645,-0.0006553053885931359,-0.0022295219517597313
3039.0,-0.0012056310997773777,0.00040039602664127504,-0.000667193433739678,-0.0020662187882192207,,,,
3040.0,-0.0012037057338222675,0.0005218990176218233,-0.0006771291649806145,-0.0019178963393504849,-0.0012037057338222675,0.0005218990176218233,-0.0006771291649806145,-0.0019178963393504849
3041.0,-0.001200925800084477,0.000688448548406191,-0.0006873449817561289,-0.0017040411483932774,,,,
3042.0,-0.0011975451204770463,0.0008418795361078256,-0.000695712807026344,-0.0015058534755161771,-0.0011975451204770463,0.0008418795361078256,-0.000695712807026344,-0.0015058534755161771
3043.0,-0.001193716292757097,0.0010038520913307554,-0.0007025613563519329,-0.0012918502449275281,,,,
3044.0,-0.0011888695302286916,0.0011757073487286076,-0.0007087986211975195,-0.001064545073265111,-0.0011888695302286916,0.0011757073487286076,-0.0007087986211975195,-0.001064545073265111
3045.0,-0.001182507383902536,0.0013828721421967713,-0.0007145592312117586,-0.0007856070012904735,,,,
3046.0,-0.0011757153935473372,0.0015708169419654772,-0.000718417747854711,-0.000533363338723869,-0.0011757153935473372,0.0015708169419654772,-0.000718417747854711,-0.000533363338723869
3047.0,-0.0011671465274378145,0.0017884208587593082,-0.000721327265135276,-0.0002399349156408294,,,,
3048.0,-0.0011584154603826475,0.0019831865713727122,-0.0007224986269135039,2.432330815826259e-05,-0.0011584154603826475,0.0019831865713727122,-0.0007224986269135039,2.432330815826259e-05
3049.0,-0.0011493749596245438,0.002167399608274093,-0.0007223877473376644,0.0002732045542736809,,,,
3050.0,-0.0011387603627922322,0.0023653551233240137,-0.0007210497586320764,0.0005418049752411505,-0.0011387603627922322,0.0023653551233240137,-0.0007210497586320764,0.0005418049752411505
3051.0,-0.0011259952342400584,0.0025815711557796482,-0.0007181257959294099,0.000835486519217063,,,,
3052.0,-0.0011134889470167768,0.00277572148018771,-0.0007140783249321006,0.001098920386906052,-0.0011134889470167768,0.00277572148018771,-0.0007140783249321006,0.001098920386906052
3053.0,-0.0010986589360967704,0.0029830906078472897,-0.0007082070581445797,0.0013779923486804562,,,,
3054.0,-0.001084237629034313,0.0031708929384283127,-0.000701545359456058,0.0016329986957945867,-0.001084237629034313,0.0031708929384283127,-0.000701545359456058,0.0016329986957945867
3055.0,-0.0010673037067712122,0.0033683037004892764,-0.0006928244491297583,0.0018970249668803655,,,,
3056.0,-0.0010509453209101985,0.0035480422731100896,-0.0006836114240715671,0.0021398860661168214,-0.0010509453209101985,0.0035480422731100896,-0.0006836114240715671,0.0021398860661168214
3057.0,-0.0010352303391693274,0.003701230497625316,-0.000674133444986754,0.0023428118129138684,,,,
3058.0,-0.001017120003672682,0.0038706965553512857,-0.0006626699309028307,0.0025690463437621175,-0.001017120003672682,0.0038706965553512857,-0.0006626699309028307,0.0025690463437621175
3059.0,-0.0009960827717648715,0.004045401473522537,-0.0006487071665934153,0.0028003863398626465,,,,
3060.0,-0.0009764846867814765,0.004201354927942772,-0.0006351405997559394,0.003007059628716862,-0.0009764846867814765,0.004201354927942772,-0.0006351405997559394,0.003007059628716862
3061.0,-0.0009538693057692783,0.004357422794380854,-0.0006189539646355568,0.0032090316337655203,,,,
3062.0,-0.0009326399157708923,0.004499016783537356,-0.000603319543261937,0.0033954365126419865,-0.0009326399157708923,0.004499016783537356,-0.000603319543261937,0.0033954365126419865
3063.0,-0.0009125302015532159,0.004613850264100555,-0.0005881426143464134,0.0035410128735008173,,,,
3064.0,-0.0008898943753268027,0.004740240808813419,-0.0005707701927284609,0.003703609151693356,-0.0008898943753268027,0.004740240808813419,-0.0005707701927284609,0.003703609151693356
3065.0,-0.0008639279097454761,0.004864481909460498,-0.0005504822699323604,0.003860156674620364,,,,
3066.0,-0.0008403526165167925,0.004974728432286716,-0.0005317743525823443,0.003999797540589613,-0.0008403526165167925,0.004974728432286716,-0.0005317743525823443,0.003999797540589613
3067.0,-0.0008134545334923297,0.005078132879389018,-0.0005101476672683145,0.004124380468578731,,,,
3068.0,-0.0007888972770294482,0.00517103428865143,-0.0004902026458750237,0.004239958370559455,-0.0007888972770294482,0.00517103428865143,-0.0004902026458750237,0.004239958370559455
3069.0,-0.0007650454263226847,0.005243270046552106,-0.0004706454647750217,0.004322815473254703,,,,
3070.0,-0.0007393435247738553,0.0053204645161440585,-0.0004494555247717579,0.004414410397951586,-0.0007393435247738553,0.0053204645161440585,-0.0004494555247717579,0.004414410397951586
3071.0,-0.0007095487425873693,0.00539110368228014,-0.0004247346764530384,0.004492748369186929,,,,
3072.0,-0.0006834353091806892,0.005452602305327223,-0.0004029726974101659,0.0045625890033409045,-0.0006834353091806892,0.005452602305327223,-0.0004029726974101659,0.0045625890033409045
3073.0,-0.0006588340290911499,0.005494018021250019,-0.0003823870167169349,0.004601833108179898,,,,
3074.0,-0.0006267029404561756,0.005548343652089328,-0.0003554737618076171,0.0046577603449386475,-0.0006267029404561756,0.005548343652089328,-0.0003554737618076171,0.0046577603449386475
3075.0,-0.0006022581367671447,0.005575092253082209,-0.0003349526758039225,0.004679344996326037,,,,
3076.0,-0.0005748809772477674,0.005605252026246876,-0.0003119741906784443,0.004702224149546914,-0.0005748809772477674,0.005605252026246876,-0.0003119741906784443,0.004702224149546914
3077.0,-0.0005444420484859763,0.005624034674957183,-0.00028643909158926594,0.0047097127042499375,,,,
3078.0,-0.0005170754676390785,0.005641250894362799,-0.0002635216060231765,0.004717102803343995,-0.0005170754676390785,0.005641250894362799,-0.0002635216060231765,0.004717102803343995
3079.0,-0.00048654591475857657,0.005644215748525167,-0.00023799339567157483,0.004700366076054662,,,,
3080.0,-0.00045911880220217026,0.005647347709996571,-0.00021515276108776196,0.0046896523494952295,-0.00045911880220217026,0.005647347709996571,-0.00021515276108776196,0.0046896523494952295
3081.0,-0.0004344976086033138,0.005638403264992867,-0.00019470690856767265,0.004660412284465487,,,,
3082.0,-0.00040694062872430385,0.005628824343207899,-0.00017192973540088805,0.00463097445970382,-0.00040694062872430385,0.005628824343207899,-0.00017192973540088805,0.00463097445970382
3083.0,-0.00037647687975235304,0.005606935441249765,-0.00014686644778805552,0.0045833062186015185,,,,
3084.0,-0.0003492238766289651,0.005587663648184544,-0.00012458888458088068,0.004541657325156864,-0.0003492238766289651,0.005587663648184544,-0.00012458888458088068,0.004541657325156864
3085.0,-0.0003194328735165607,0.0055542562120375,-0.00010037473426186814,0.004477270963197331,,,,
3086.0,-0.00029250460635592295,0.005524322897816467,-7.866793067829415e-05,0.004422821283363204,-0.00029250460635592295,0.005524322897816467,-7.866793067829415e-05,0.004422821283363204
3087.0,-0.0002633880161774728,0.005481308971857847,-5.535693363445488e-05,0.0043465829817187105,,,,
3088.0,-0.0002368745135820476,0.005442262023331626,-3.433218575785976e-05,0.004280507124791071,-0.0002368745135820476,0.005442262023331626,-3.433218575785976e-05,0.004280507124791071
3089.0,-0.00021256639991076593,0.005398391550151073,-1.5213103781638616e-05,0.004206605918575511,,,,
3090.0,-0.00018072506703105574,0.005341039815100583,9.598719907469956e-06,0.004113096959155243,-0.00018072506703105574,0.005341039815100583,9.598719907469956e-06,0.004113096959155243
3091.0,-0.00015640008098503268,0.005289856329427193,2.8331219495756037e-05,0.004032559372408023,,,,
3092.0,-0.0001308955994179007,0.0052359449849040725,4.7773777058199814e-05,0.003945674812494719,-0.0001308955994179007,0.0052359449849040725,4.7773777058199814e-05,0.003945674812494719
3093.0,-0.00010231984847231338,0.0051686954740856874,6.9307735317731e-05,0.0038424605087031744,,,,
3094.0,-7.732515876844033e-05,0.0051094304106532595,8.788904052248601e-05,0.0037520245146578837,-7.732515876844033e-05,0.0051094304106532595,8.788904052248601e-05,0.0037520245146578837
3095.0,-5.4569845475771315e-05,0.005049313169661539,0.00010459902313322844,0.003659797381526237,,,,
3096.0,-2.9885071260777355e-05,0.004983683491857361,0.00012249081732385435,0.003561596981128308,-2.9885071260777355e-05,0.004983683491857361,0.00012249081732385435,0.003561596981128308
3097.0,-3.0620344962679625e-06,0.004907367855992475,0.0001416599413104112,0.003449299669387645,,,,
3098.0,2.0772005912579685e-05,0.004838793003326342,0.00015841245510495402,0.0033488605762213154,2.0772005912579685e-05,0.004838793003326342,0.00015841245510495402,0.0033488605762213154
3099.0,4.65808745447339e-05,0.004759190716636454,0.0001762744100634904,0.0032323372396683343,,,,
3100.0,6.94575428497019e-05,0.0046877783210183925,0.00019181173800103288,0.003130678225682781,6.94575428497019e-05,0.0046877783210183925,0.00019181173800103288,0.003130678225682781
3101.0,9.426308590853426e-05,0.004606131952050455,0.00020837783140658717,0.0030133556725224124,,,,
3102.0,0.00011659868035618067,0.004531625423257089,0.00022298989439753427,0.002909184509407411,0.00011659868035618067,0.004531625423257089,0.00022298989439753427,0.002909184509407411
3103.0,0.0001370671170033976,0.0044603336140208345,0.00023613009317042217,0.002808421797230453,,,,
3104.0,0.00016367240486553117,0.004366591970441037,0.0002528819500536678,0.0026785339865158866,0.00016367240486553117,0.004366591970441037,0.0002528819500536678,0.0026785339865158866
3105.0,0.0001829586241823359,0.00429619004682933,0.00026471241057325764,0.002583070956971,,,,
3106.0,0.00020393350470918905,0.004218515468196668,0.000277323492514299,0.0024750365092818805,0.00020393350470918905,0.004218515468196668,0.000277323492514299,0.0024750365092818805
3107.0,0.0002268591788874026,0.004131820222117272,0.0002907741675251543,0.002359698550549348,,,,
3108.0,0.0002468478384528284,0.004054816299656554,0.000302189768511731,0.002256476285961403,0.0002468478384528284,0.004054816299656554,0.000302189768511731,0.002256476285961403
3109.0,0.0002652394512094463,0.003982018506765223,0.0003124245695431387,0.0021588110269172437,,,,
3110.0,0.0002849337740873156,0.0039028669984602,0.0003231016473427973,0.002054567338930313,0.0002849337740873156,0.0039028669984602,0.0003231016473427973,0.002054567338930313
3111.0,0.0003063716800104313,0.003815763490129204,0.0003343871001502006,0.0019417226810104853,,,,
3112.0,0.00032502036933689345,0.0037384243732870013,0.0003438768348074929,0.0018416240957466424,0.00032502036933689345,0.0037384243732870013,0.0003438768348074929,0.0018416240957466424
3113.0,0.0003450408393669307,0.0036543745384952954,0.00035373932668480534,0.0017330602073721306,,,,
3114.0,0.00036266862123837717,0.0035788651979929776,0.00036209917239405737,0.0016380131995547438,0.00036266862123837717,0.0035788651979929776,0.00036209917239405737,0.0016380131995547438
3115.0,0.0003785410279683904,0.0035105606389749093,0.0003693638248171337,0.0015513241183022243,,,,
3116.0,0.00039915548939129,0.003420351781971212,0.0003784733986088837,0.0014387285781403112,0.00039915548939129,0.003420351781971212,0.0003784733986088837,0.0014387285781403112
3117.0,0.00041473565008506565,0.0033521820348737788,0.00038502700007184045,0.0013564898384951164,,,,
3118.0,0.00043085584094648845,0.0032802476868183704,0.00039155017657915245,0.00126657342670055,0.00043085584094648845,0.0032802476868183704,0.00039155017657915245,0.00126657342670055
3119.0,0.00044875631658627317,0.0032007969620902804,0.0003984619310974957,0.001172233791044065,,,,
3120.0,0.00046444700098926715,0.003129511416964129,0.00040420835946506885,0.001087145648155254,0.00046444700098926715,0.003129511416964129,0.00040420835946506885,0.001087145648155254
3121.0,0.000478407826527799,0.0030661464653910842,0.0004090581422927004,0.0010115099569004034,,,,
3122.0,0.0004964718199299892,0.0029826224338950114,0.0004150173844208706,0.0009134299811902545,0.0004964718199299892,0.0029826224338950114,0.0004150173844208706,0.0009134299811902545
3123.0,0.0005099874661138319,0.0029208943225792045,0.00041915655949686557,0.0008441887726978331,,,,
3124.0,0.0005241993227956743,0.002854600324698716,0.00042326403088234455,0.0007663438015587595,0.0005241993227956743,0.002854600324698716,0.00042326403088234455,0.0007663438015587595
3125.0,0.0005394479811363687,0.002784493033826981,0.00042735767393996303,0.0006892421788378716,,,,
3126.0,0.0005529659346485495,0.002720809565201959,0.00043070375655499443,0.0006181977682420134,0.0005529659346485495,0.002720809565201959,0.00043070375655499443,0.0006181977682420134
3127.0,0.0005650622349712557,0.002664400497477597,0.00043345216863025377,0.0005558080044647847,,,,
3128.0,0.0005808091722967725,0.002589505946724659,0.00043673706285678366,0.00047411287132141406,0.0005808091722967725,0.002589505946724659,0.00043673706285678366,0.00047411287132141406
3129.0,0.0005926291612249261,0.002534454645297646,0.0004389011856682421,0.00041750331989221315,,,,
3130.0,0.0006049373752480692,0.002475831781039795,0.0004409287304207751,0.0003535884105215499,0.0006049373752480692,0.002475831781039795,0.0004409287304207751,0.0003535884105215499
3131.0,0.0006182470086798905,0.0024138444197857973,0.0004428295591304727,0.0002913382326428681,,,,
3132.0,0.0006303508356522552,0.0023560255942806914,0.0004442904269185701,0.00023223362381283346,0.0006303508356522552,0.0023560255942806914,0.0004442904269185701,0.00023223362381283346
3133.0,0.0006421135243226143,0.0023007864250590053,0.0004454498760443907,0.0001765754737708541,,,,
3134.0,0.0006533150778923405,0.002246957935128404,0.00044630954715814625,0.00012336180411941057,0.0006533150778923405,0.002246957935128404,0.00044630954715814625,0.00012336180411941057
